ans,label
"241.52933,233.57452","263.5,280.0"
"257.7552,243.5872","263.5,280.0"
"260.77582,244.93745","263.5,280.0"
"257.7552,243.5872","263.5,280.0"
"177.38425,183.08163","263.5,280.0"
"260.77582,244.93745","263.5,280.0"
"252.05637,241.33853","263.5,280.0"
"129.40132,123.767395","263.5,280.0"
"258.4171,-128.89503","263.5,280.0"
"269.80634,200.37508","263.5,280.0"
"251.43448,181.45007","263.5,280.0"
"255.85002,187.11551","263.5,280.0"
"229.25262,160.34793","263.5,280.0"
"251.43448,181.45007","263.5,280.0"
"262.88867,193.99176","263.5,280.0"
"262.88867,193.99176","263.5,280.0"
"253.32037,171.32639","263.5,280.0"
"263.71686,178.73889","263.5,280.0"
"293.52087,197.93028","263.5,280.0"
"213.2869,138.26312","263.5,280.0"
"251.43448,181.45007","263.5,280.0"
"262.88867,193.99176","263.5,280.0"
"276.50034,203.26172","263.5,280.0"
"262.88867,193.99176","263.5,280.0"
"276.50034,203.26172","263.5,280.0"
"276.50034,203.26172","263.5,280.0"
"229.25262,160.34793","263.5,280.0"
"293.66302,207.04315","263.5,280.0"
"254.97589,242.90976","263.5,280.0"
"246.35703,228.0624","263.5,280.0"
"249.73187,234.40822","263.5,280.0"
"246.35703,228.0624","263.5,280.0"
"246.69083,227.32547","263.5,280.0"
"99.00213,85.47813","263.5,280.0"
"216.59827,209.07567","263.5,280.0"
"254.97589,242.90976","263.5,280.0"
"246.35703,228.0624","263.5,280.0"
"254.97589,242.90976","263.5,280.0"
"216.59827,209.07567","263.5,280.0"
"216.59827,209.07567","263.5,280.0"
"-261.3887,11.274562","-274.0,0.0"
"-247.21375,7.866687","-274.0,0.0"
"-237.19926,6.309231","-274.0,0.0"
"-247.21375,7.866687","-274.0,0.0"
"-237.6604,15.459212","-274.0,0.0"
"157.07846,157.89058","-274.0,0.0"
"0.3044832,90.254105","-274.0,0.0"
"-243.35675,13.325838","-274.0,0.0"
"-7.7024474,81.56415","-274.0,0.0"
"-252.21504,9.844073","-274.0,0.0"
"-249.55222,10.273303","-274.0,0.0"
"-244.07085,8.496299","-274.0,0.0"
"-252.21504,9.844073","-274.0,0.0"
"-252.21504,9.844073","-274.0,0.0"
"-244.07085,8.496299","-274.0,0.0"
"-244.07085,8.496299","-274.0,0.0"
"-244.07085,8.496299","-274.0,0.0"
"-252.21504,9.844073","-274.0,0.0"
"-244.07085,8.496299","-274.0,0.0"
"-252.21504,9.844073","-274.0,0.0"
"-273.82318,8.997459","-274.0,0.0"
"-267.47034,4.5217876","-274.0,0.0"
"-267.47034,4.5217876","-274.0,0.0"
"-264.5865,4.9292574","-274.0,0.0"
"-267.47034,4.5217876","-274.0,0.0"
"-267.47034,4.5217876","-274.0,0.0"
"-261.3887,11.274562","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-261.4992,7.23672","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-250.81721,8.362895","-274.0,0.0"
"-256.97638,9.855305","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-256.97638,9.855305","-274.0,0.0"
"6.6784463,76.63397","-274.0,0.0"
"-247.67613,10.0986805","-274.0,0.0"
"-256.97638,9.855305","-274.0,0.0"
"-262.69507,10.650767","-274.0,0.0"
"-258.2768,3.5512562","-274.0,0.0"
"-251.09573,9.546895","-274.0,0.0"
"-242.21848,8.473547","-274.0,0.0"
"-241.16185,-5.0984206","-274.0,0.0"
"-235.59596,6.410701","-274.0,0.0"
"-211.55252,11.848752","-274.0,0.0"
"-242.21848,8.473535","-274.0,0.0"
"-251.0957,9.546901","-274.0,0.0"
"-224.84698,11.385022","-274.0,0.0"
"-254.09027,7.5190506","-274.0,0.0"
"-254.09027,7.5190506","-274.0,0.0"
"-249.0456,12.619837","-274.0,0.0"
"-30.874828,45.14815","-274.0,0.0"
"-232.22,8.156769","-274.0,0.0"
"75.497246,104.664215","-274.0,0.0"
"-224.83919,12.58928","-274.0,0.0"
"-251.0957,9.546901","-274.0,0.0"
"-242.21848,8.473535","-274.0,0.0"
"-257.7312,1.0224718","-274.0,0.0"
"-250.81721,8.362895","-274.0,0.0"
"-242.21848,8.473535","-274.0,0.0"
"-224.83919,12.58928","-274.0,0.0"
"-234.94977,4.2453623","-274.0,0.0"
"-226.6615,4.3017263","-274.0,0.0"
"236.70007,228.5936","-274.0,0.0"
"-232.22,8.156769","-274.0,0.0"
"-234.94977,4.2453623","-274.0,0.0"
"75.47785,113.91563","-274.0,0.0"
"58.286583,89.998566","-274.0,0.0"
"41.573063,78.36574","-274.0,0.0"
"-248.11922,9.963584","-274.0,0.0"
"58.286583,89.998566","-274.0,0.0"
"220.05594,203.17868","-274.0,0.0"
"-248.11922,9.96358","-274.0,0.0"
"-254.0903,7.5190587","-274.0,0.0"
"-232.22,8.156769","-274.0,0.0"
"-236.53287,2.332817","-274.0,0.0"
"-242.21848,8.473535","-274.0,0.0"
"-251.0957,9.546901","-274.0,0.0"
"-245.6911,11.878888","-274.0,0.0"
"-249.3653,12.59257","-274.0,0.0"
"-238.32877,18.234463","-274.0,0.0"
"-248.45724,11.807142","-274.0,0.0"
"-34.077564,81.61287","-274.0,0.0"
"-238.32877,18.234463","-274.0,0.0"
"-238.32877,18.234463","-274.0,0.0"
"-54.693665,90.471535","-274.0,0.0"
"-248.82172,15.260933","-274.0,0.0"
"-245.57475,11.521458","-274.0,0.0"
"-222.66475,18.852137","-274.0,0.0"
"-248.82172,15.260933","-274.0,0.0"
"-248.82172,15.260933","-274.0,0.0"
"-245.57475,11.521458","-274.0,0.0"
"-238.32877,18.234463","-274.0,0.0"
"-239.8624,9.767678","-274.0,0.0"
"-248.82172,15.260933","-274.0,0.0"
"-245.6911,11.878888","-274.0,0.0"
"-251.28139,15.09862","-274.0,0.0"
"248.73691,236.5582","-274.0,0.0"
"-248.45724,11.807142","-274.0,0.0"
"213.29147,211.59969","-274.0,0.0"
"214.47919,211.86942","-274.0,0.0"
"-248.82172,15.260933","-274.0,0.0"
"-249.3653,12.59257","-274.0,0.0"
"-231.58527,40.279404","-274.0,0.0"
"-30.781433,93.552124","-274.0,0.0"
"-30.781433,93.552124","-274.0,0.0"
"-30.781357,93.552124","-274.0,0.0"
"-30.781357,93.552124","-274.0,0.0"
"269.2589,171.99449","-274.0,0.0"
"200.68143,152.08356","-274.0,0.0"
"-89.260414,-140.8535","-274.0,0.0"
"-132.74194,-180.18214","-274.0,0.0"
"299.73846,194.12956","-274.0,0.0"
"230.44876,122.86563","-274.0,0.0"
"117.3506,124.03133","-274.0,0.0"
"-258.9544,9.068622","-274.0,0.0"
"-256.81003,11.360075","-274.0,0.0"
"-257.29156,13.620637","-274.0,0.0"
"-261.4992,7.23672","-274.0,0.0"
"-230.97531,14.460762","-274.0,0.0"
"-230.97531,14.460762","-274.0,0.0"
"-250.81721,8.362895","-274.0,0.0"
"-259.75244,7.787738","-274.0,0.0"
"-268.62122,7.7996225","-274.0,0.0"
"-263.72797,6.9262104","-274.0,0.0"
"-261.0949,10.148001","-274.0,0.0"
"-265.36737,8.730351","-274.0,0.0"
"-265.36737,8.730351","-274.0,0.0"
"210.06049,-18.20174","263.5,0.0"
"235.0079,-21.934826","263.5,0.0"
"196.85335,-15.224232","263.5,0.0"
"246.68523,-24.137512","263.5,0.0"
"227.03703,-13.988767","263.5,0.0"
"227.03703,-13.988767","263.5,0.0"
"246.68523,-24.137512","263.5,0.0"
"196.85335,-15.224232","263.5,0.0"
"239.08643,-21.752945","263.5,0.0"
"255.69357,-25.93393","263.5,0.0"
"247.43182,-21.505356","263.5,0.0"
"221.44077,-20.470175","263.5,0.0"
"227.03703,-13.988767","263.5,0.0"
"255.69362,-25.933933","263.5,0.0"
"255.69362,-25.933933","263.5,0.0"
"239.08643,-21.752945","263.5,0.0"
"261.81223,-52.231327","263.5,0.0"
"262.69156,-57.94696","263.5,0.0"
"260.62634,-31.27836","263.5,0.0"
"270.36432,-80.048996","263.5,0.0"
"266.85364,-37.242294","263.5,0.0"
"267.95938,-34.55155","263.5,0.0"
"264.04367,-24.014206","263.5,0.0"
"269.76776,-23.19722","263.5,0.0"
"282.37497,-22.000721","263.5,0.0"
"291.7793,-19.025032","263.5,0.0"
"266.52567,-28.711727","263.5,0.0"
"262.5324,-22.658506","263.5,0.0"
"265.11072,-34.390533","263.5,0.0"
"262.5324,-22.658506","263.5,0.0"
"263.2713,-24.95469","263.5,0.0"
"247.15022,-166.85696","263.5,0.0"
"212.91061,-83.14226","263.5,0.0"
"202.56332,-58.328056","263.5,0.0"
"175.6557,-42.77776","263.5,0.0"
"175.6557,-42.77776","263.5,0.0"
"175.34525,-52.240772","263.5,0.0"
"174.80243,-62.10029","263.5,0.0"
"128.15921,-31.796055","263.5,0.0"
"131.91586,-37.630623","263.5,0.0"
"131.91586,-37.630608","263.5,0.0"
"99.52796,-32.72049","263.5,0.0"
"10.683068,-49.14411","263.5,0.0"
"55.763466,-33.776688","263.5,0.0"
"131.91586,-37.630623","263.5,0.0"
"55.763466,-33.776688","263.5,0.0"
"99.52798,-32.72048","263.5,0.0"
"128.15921,-31.796055","263.5,0.0"
"118.02802,-25.309168","263.5,0.0"
"131.91586,-37.630623","263.5,0.0"
"131.91586,-37.630623","263.5,0.0"
"128.15921,-31.796055","263.5,0.0"
"175.34525,-52.240772","263.5,0.0"
"128.15921,-31.796055","263.5,0.0"
"134.89922,-42.73565","263.5,0.0"
"131.91586,-37.630623","263.5,0.0"
"175.6557,-42.77776","263.5,0.0"
"174.80243,-62.10029","263.5,0.0"
"175.34525,-52.240772","263.5,0.0"
"128.15921,-31.796055","263.5,0.0"
"175.34525,-52.240772","263.5,0.0"
"143.28632,-47.836395","263.5,0.0"
"-18.07671,-64.972145","263.5,0.0"
"-66.97564,-91.199585","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"55.192894,-76.05571","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"71.20498,-90.25763","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"53.518143,-72.14848","263.5,0.0"
"62.837517,-83.50629","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"62.837517,-83.506294","263.5,0.0"
"71.20498,-90.25763","263.5,0.0"
"84.066895,-92.87805","263.5,0.0"
"-47.163498,-99.91815","263.5,0.0"
"-6.414185,-72.62722","263.5,0.0"
"71.20498,-90.25763","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"70.02669,-66.671486","263.5,0.0"
"84.066895,-92.87805","263.5,0.0"
"62.837517,-83.50629","263.5,0.0"
"55.192894,-76.05571","263.5,0.0"
"192.7287,-54.465294","263.5,0.0"
"143.2917,-52.804276","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"153.68811,-53.71991","263.5,0.0"
"129.92035,-50.045578","263.5,0.0"
"167.4148,-53.6905","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"191.23764,-51.20382","263.5,0.0"
"190.37138,-47.50634","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"66.65337,-53.52715","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"129.92035,-50.045578","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"46.83532,-50.4565","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"143.2917,-52.804276","263.5,0.0"
"153.68811,-53.71991","263.5,0.0"
"194.68254,-58.086235","263.5,0.0"
"191.23764,-51.203827","263.5,0.0"
"143.2917,-52.804276","263.5,0.0"
"121.81572,-47.881355","263.5,0.0"
"191.23764,-51.20382","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"54.791256,-51.472782","263.5,0.0"
"102.56783,-55.209404","263.5,0.0"
"153.68811,-53.71991","263.5,0.0"
"192.7287,-54.465294","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"121.81572,-47.881355","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"143.2917,-52.804276","263.5,0.0"
"191.23764,-51.20382","263.5,0.0"
"191.23764,-51.20382","263.5,0.0"
"227.62128,-70.12471","263.5,0.0"
"192.7287,-54.465294","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"102.56783,-55.209404","263.5,0.0"
"84.20571,-54.60963","263.5,0.0"
"183.788,-51.902042","263.5,0.0"
"143.2917,-52.804276","263.5,0.0"
"153.68811,-53.71991","263.5,0.0"
"192.7287,-54.465294","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"153.68811,-53.71991","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"226.64288,-58.49669","263.5,0.0"
"227.62128,-70.12471","263.5,0.0"
"255.29385,-19.200897","263.5,0.0"
"260.62634,-31.278358","263.5,0.0"
"254.60097,-28.549","263.5,0.0"
"255.29385,-19.200897","263.5,0.0"
"111.13479,-81.80817","263.5,0.0"
"55.192894,-76.05571","263.5,0.0"
"49.008316,-71.09311","263.5,0.0"
"37.263474,-71.84532","263.5,0.0"
"62.837517,-83.50629","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"45.128704,-67.22752","263.5,0.0"
"55.192894,-76.05571","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"113.86312,-70.42876","263.5,0.0"
"-6.414185,-72.62722","263.5,0.0"
"22.744621,-66.44292","263.5,0.0"
"84.066895,-92.87805","263.5,0.0"
"112.23334,-105.62602","263.5,0.0"
"71.20498,-90.25763","263.5,0.0"
"113.86312,-70.42876","263.5,0.0"
"71.20498,-90.25763","263.5,0.0"
"84.066895,-92.87805","263.5,0.0"
"110.5145,-93.18185","263.5,0.0"
"62.837517,-83.50629","263.5,0.0"
"175.91333,-136.06595","263.5,0.0"
"110.5145,-93.18185","263.5,0.0"
"62.837517,-83.50629","263.5,0.0"
"112.23334,-105.62602","263.5,0.0"
"58.150078,-79.29875","263.5,0.0"
"179.36755,-161.48613","263.5,0.0"
"22.744621,-66.44292","263.5,0.0"
"129.92035,-50.045578","263.5,0.0"
"272.7937,-228.40042","263.5,0.0"
"102.56782,-55.20942","263.5,0.0"
"66.65335,-53.52715","263.5,0.0"
"121.81572,-47.881355","263.5,0.0"
"66.65337,-53.52715","263.5,0.0"
"46.83532,-50.4565","263.5,0.0"
"-10.494788,-59.841423","263.5,0.0"
"14.509709,-47.045033","263.5,0.0"
"111.29023,-45.870667","263.5,0.0"
"134.95667,-51.66369","263.5,0.0"
"102.56783,-55.209404","263.5,0.0"
"66.65337,-53.52715","263.5,0.0"
"-128.41843,-149.52472","-274.0,-317.0"
"-131.52704,-158.33255","-274.0,-317.0"
"25.549149,-53.201378","-274.0,-317.0"
"37.935364,-56.368866","-274.0,-317.0"
"-97.3662,-149.08667","-274.0,-317.0"
"-106.2937,-158.00348","-274.0,-317.0"
"-98.92365,-131.98193","-274.0,-317.0"
"-33.897484,-77.93246","-274.0,-317.0"
"-146.1255,-188.42334","-274.0,-317.0"
"-64.129745,-103.0716","-274.0,-317.0"
"58.73646,-77.187035","-274.0,-317.0"
"88.73771,-65.96948","-274.0,-317.0"
"88.73771,-65.96948","-274.0,-317.0"
"89.766655,-25.345531","-274.0,-317.0"
"-103.33314,-142.56693","-274.0,-317.0"
"34.502354,-73.56417","-274.0,-317.0"
"-20.842054,-97.46268","-274.0,-317.0"
"14.254854,-19.761463","-274.0,-317.0"
"-92.27061,-133.93463","-274.0,-317.0"
"-75.499565,-124.46849","-274.0,-317.0"
"-95.93073,-144.84793","-274.0,-317.0"
"154.79584,136.07733","-274.0,-317.0"
"-116.12645,-133.3948","-274.0,-317.0"
"-226.38223,-271.0021","-274.0,-317.0"
"-161.702,-184.0224","-274.0,-317.0"
"-161.702,-184.0224","-274.0,-317.0"
"-202.2013,-233.12675","-274.0,-317.0"
"-201.47717,-243.6253","-274.0,-317.0"
"-201.47717,-243.6253","-274.0,-317.0"
"-237.5936,24.35627","-274.0,-317.0"
"37.277637,-72.80164","-274.0,-317.0"
"23.538954,-20.488806","-274.0,-317.0"
"-48.89956,-122.017845","-274.0,-317.0"
"186.68723,153.38812","-274.0,-317.0"
"7.7145896,-46.068348","-274.0,-317.0"
"-108.77082,-161.72662","-274.0,-317.0"
"-80.00232,-134.98727","-274.0,-317.0"
"-21.145037,-70.24663","-274.0,-317.0"
"-249.94254,-127.57732","-274.0,-317.0"
"14.814695,-50.624138","-274.0,-317.0"
"-31.273554,-79.7131","-274.0,-317.0"
"25.549149,-53.201378","-274.0,-317.0"
"-222.08534,-248.33932","-274.0,-317.0"
"14.814695,-50.624138","-274.0,-317.0"
"-34.15142,-78.86658","-274.0,-317.0"
"-125.35644,-167.44495","-274.0,-317.0"
"-143.8055,-185.10468","-274.0,-317.0"
"-64.129745,-103.0716","-274.0,-317.0"
"-99.47108,-139.95215","-274.0,-317.0"
"-64.129745,-103.0716","-274.0,-317.0"
"-125.35644,-167.44495","-274.0,-317.0"
"-7.9491324,-61.2306","-274.0,-317.0"
"-163.58234,-183.18765","-274.0,-317.0"
"-77.91046,-128.51158","-274.0,-317.0"
"-107.433495,-163.32329","-274.0,-317.0"
"-105.233215,-160.60767","-274.0,-317.0"
"-83.500984,-140.27255","-274.0,-317.0"
"2.0283384,-54.152172","-274.0,-317.0"
"-98.89744,-153.42706","-274.0,-317.0"
"4.0388365,-63.1352","-274.0,-317.0"
"-261.0799,8.4045725","-274.0,-317.0"
"25.549149,-53.201378","-274.0,-317.0"
"-83.500984,-140.27255","-274.0,-317.0"
"108.34877,96.34551","-274.0,-317.0"
"-89.260414,-140.8535","-274.0,-317.0"
"-67.56375,-118.19066","-274.0,-317.0"
"-100.59156,-153.01492","-274.0,-317.0"
"-100.59156,-153.01492","-274.0,-317.0"
"-225.16464,-273.10706","-274.0,-317.0"
"-201.47717,-243.6253","-274.0,-317.0"
"-156.0147,-201.14365","-274.0,-317.0"
"-180.32196,-220.84688","-274.0,-317.0"
"-25.898346,-53.571213","-274.0,-317.0"
"-310.3468,-367.911","-274.0,-317.0"
"-213.179,-258.9002","-274.0,-317.0"
"-201.99518,-227.64494","-274.0,-317.0"
"-189.6305,-217.16928","-274.0,-317.0"
"-45.665848,-131.08463","-274.0,-317.0"
"-32.367935,-110.79663","-274.0,-317.0"
"5.9424133,-115.91485","-274.0,-317.0"
"5.9424133,-115.91485","-274.0,-317.0"
"-27.764906,-129.13861","-274.0,-317.0"
"-32.367935,-110.79663","-274.0,-317.0"
"-81.41014,-124.129845","-274.0,-317.0"
"-167.426,-200.4725","-274.0,-317.0"
"-81.41016,-124.12985","-274.0,-317.0"
"-212.65825,-257.00742","-274.0,-317.0"
"-181.13434,-224.14348","-274.0,-317.0"
"-206.77747,-244.09302","-274.0,-317.0"
"-201.72638,-243.14096","-274.0,-317.0"
"220.8013,205.62416","-274.0,-317.0"
"117.26417,107.200745","-274.0,-317.0"
"-132.74194,-180.18214","-274.0,-317.0"
"-201.72638,-243.14096","-274.0,-317.0"
"84.53567,-21.331182","-274.0,-317.0"
"1.0039155,-99.708374","-274.0,-317.0"
"6.375132,-97.028656","-274.0,-317.0"
"84.53567,-21.331182","-274.0,-317.0"
"188.8819,80.47943","-274.0,-317.0"
"-93.16798,-133.9441","-274.0,-317.0"
"10.399106,-85.951836","-274.0,-317.0"
"-93.16798,-133.9441","-274.0,-317.0"
"-105.233215,-160.60767","-274.0,-317.0"
"-83.500984,-140.27255","-274.0,-317.0"
"-106.2937,-158.00348","-274.0,-317.0"
"-89.260414,-140.8535","-274.0,-317.0"
"-77.91039,-128.51149","-274.0,-317.0"
"-146.1255,-188.42334","-274.0,-317.0"
"-176.73486,-214.47197","-274.0,-317.0"
"95.265526,92.571686","-274.0,-317.0"
"-132.03821,-178.51147","-274.0,-317.0"
"-68.0872,-116.69985","-274.0,-317.0"
"-127.47234,-172.38608","-274.0,-317.0"
"-96.426506,-145.45656","-274.0,-317.0"
"-68.0872,-116.69985","-274.0,-317.0"
"-164.65724,-194.72337","-274.0,-317.0"
"-204.88576,-260.35812","-274.0,-317.0"
"-206.7775,-244.09305","-274.0,-317.0"
"-180.32199,-220.8469","-274.0,-317.0"
"-32.094543,-69.75479","-274.0,-317.0"
"-71.76756,-97.545746","-274.0,-317.0"
"-202.2013,-233.12675","-274.0,-317.0"
"-187.36053,-219.65025","-274.0,-317.0"
