ans,label
"-274.0,280.0","-274.0,280.0"
"-274.0000000000219,279.99999999997465","-274.0,280.0"
"-274.00000000055326,279.99999999936","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000034,279.9999999999996","-274.0,280.0"
"-273.9998207295274,279.99471993718237","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-273.9757410281392,279.8357904364128","-274.0,280.0"
"-274.00001016984646,279.99984588926674","-274.0,280.0"
"-273.99986451033027,279.9975891272615","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000009333816,279.9988600972853","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000000000001,279.9999999999999","-274.0,280.0"
"-274.00000000631417,279.99999999269494","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000193,279.9999999999978","-274.0,280.0"
"-274.0000000002176,279.99999999974824","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000000000004,279.99999999999955","-274.0,280.0"
"-274.00000000000847,279.9999999999902","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-273.9999900650137,278.37987311183576","-274.0,280.0"
"-274.0000003982589,279.9999995392366","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000060390546,279.9999930126078","-274.0,280.0"
"-273.97760856977453,279.4949046499218","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000006,279.99999999999994","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000000000003,279.99999999999966","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000004263,279.9999999999507","-274.0,280.0"
"225.95689701897209,216.8402008403209","263.5,280.0"
"179.6463655263924,184.40627146396946","263.5,280.0"
"232.096349336407,220.7669359292704","263.5,280.0"
"139.67574917876482,124.72489972050244","263.5,280.0"
"221.10067757987417,190.57064727088436","263.5,280.0"
"229.23926447041958,219.42098454530787","263.5,280.0"
"159.14646877366977,143.9532088378255","263.5,280.0"
"232.096349336407,220.7669359292704","263.5,280.0"
"229.23926447041958,219.42098454530787","263.5,280.0"
"231.93130921523516,215.9011726871504","263.5,280.0"
"231.93130921523516,215.9011726871504","263.5,280.0"
"203.2391214650561,202.15951395381126","263.5,280.0"
"148.71017020228828,134.03479697112198","263.5,280.0"
"232.096349336407,220.7669359292704","263.5,280.0"
"229.23926447041958,219.42098454530787","263.5,280.0"
"179.6463655263924,184.40627146396946","263.5,280.0"
"232.6350681722397,219.2538500216324","263.5,280.0"
"13.184163259691559,-102.70308471377939","263.5,280.0"
"229.23926447041958,219.42098454530787","263.5,280.0"
"-119.29618086121627,-154.88854776421795","263.5,280.0"
"179.81591945588661,181.39042023832008","263.5,280.0"
"202.9123510887439,177.96760270936647","263.5,280.0"
"229.79253632576365,214.0734243093102","263.5,280.0"
"168.5155009190039,169.96951942836677","263.5,280.0"
"163.93713220146674,172.3998953407936","263.5,280.0"
"229.79251334724177,214.0734053885608","263.5,280.0"
"163.9371080179917,172.39987876881787","263.5,280.0"
"184.58852092348752,161.99277326119045","263.5,280.0"
"163.9371080179917,172.39987876881787","263.5,280.0"
"225.9727833947727,211.8247491593138","263.5,280.0"
"232.95795870999063,209.27983016719372","263.5,280.0"
"185.44956801531225,166.9187313682487","263.5,280.0"
"107.72377058020356,140.03421054368664","263.5,280.0"
"184.58852092348752,161.99277326119045","263.5,280.0"
"225.9727833947727,211.8247491593138","263.5,280.0"
"202.9123510887439,177.96760270936647","263.5,280.0"
"229.79253632576365,214.0734243093102","263.5,280.0"
"225.9727833947727,211.8247491593138","263.5,280.0"
"168.5155009190039,169.96951942836677","263.5,280.0"
"229.79253632576365,214.0734243093102","263.5,280.0"
"247.77308235224336,-262.23145247623324","263.5,280.0"
"214.19677319522089,204.81403692189633","263.5,280.0"
"232.2218674132564,216.9811903414302","263.5,280.0"
"232.2218674132564,216.9811903414302","263.5,280.0"
"232.2218674132564,216.9811903414302","263.5,280.0"
"230.11664035465947,220.12414031127992","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"217.26272832413088,191.68627771007596","263.5,280.0"
"232.2218674132564,216.9811903414302","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"181.67378156798986,189.86502642237247","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"230.48626056936337,211.8191397775663","263.5,280.0"
"232.2218674132564,216.9811903414302","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"62.82441516095423,40.693279800063465","263.5,280.0"
"227.5911788366866,218.73314502068388","263.5,280.0"
"227.59116945268033,218.73314502068388","263.5,280.0"
"29.438598918699427,7.197914913005661","263.5,280.0"
"59.8228002590331,38.64139653739403","263.5,280.0"
"228.54543688274316,218.41831667273436","263.5,280.0"
"53.36465758475242,27.645775701734237","263.5,280.0"
"49.101545447600074,26.689797945553437","263.5,280.0"
"224.69572515596883,213.57230866727332","263.5,280.0"
"228.70521396970798,212.98508272530307","263.5,280.0"
"228.96434534410946,218.03295407118276","263.5,280.0"
"224.57375836363644,205.1180917029851","263.5,280.0"
"228.70521396970798,212.98508272530307","263.5,280.0"
"228.70521396970798,212.98508272530307","263.5,280.0"
"-129.90894341340754,-169.2675195869524","263.5,280.0"
"224.57375836363644,205.1180917029851","263.5,280.0"
"228.96434534410946,218.03295407118276","263.5,280.0"
"228.54543688274316,218.41831667273436","263.5,280.0"
"228.96434534410946,218.03295407118276","263.5,280.0"
"177.71152764785802,158.1363024370512","263.5,280.0"
"228.54543688274316,218.41831667273436","263.5,280.0"
"228.70521396970798,212.98508272530307","263.5,280.0"
"49.101545447600074,26.689797945553437","263.5,280.0"
"224.80193969793618,-222.64893087744713","263.5,280.0"
"235.06685926928913,204.5500127097621","263.5,280.0"
"223.88146625749505,201.39793522753462","263.5,280.0"
"208.48408494017713,167.94846390728344","263.5,280.0"
"207.81837918463862,186.51613185124006","263.5,280.0"
"223.88146625749505,201.39793522753462","263.5,280.0"
"230.77015497831962,205.38644367807865","263.5,280.0"
"230.77015497831962,205.38644367807865","263.5,280.0"
"207.92361554262607,174.69119686797785","263.5,280.0"
"214.43612145713996,174.92333816806786","263.5,280.0"
"226.9201867333686,167.17484309450083","263.5,280.0"
"168.37850892034476,141.2990996761364","263.5,280.0"
"223.88146625749505,201.39793522753462","263.5,280.0"
"230.77015497831962,205.38644367807865","263.5,280.0"
"237.89586338117806,200.35352659177443","263.5,280.0"
"230.77015497831962,205.38644367807865","263.5,280.0"
"237.89586338117806,200.35352659177443","263.5,280.0"
"237.89586338117806,200.35352659177443","263.5,280.0"
"207.81837918463862,186.51613185124006","263.5,280.0"
"240.85218239721144,181.66865525918547","263.5,280.0"
"229.85240331357818,220.14931196028556","263.5,280.0"
"228.4030216838146,217.9912863924692","263.5,280.0"
"230.31223711608072,215.33613647573293","263.5,280.0"
"228.4030216838146,217.9912863924692","263.5,280.0"
"227.0049434747143,217.38805248865174","263.5,280.0"
"38.255834703948494,15.946444957669883","263.5,280.0"
"210.95227029072703,186.69636130105937","263.5,280.0"
"229.85240331357818,220.14931196028556","263.5,280.0"
"228.4030216838146,217.9912863924692","263.5,280.0"
"229.85240331357818,220.14931196028556","263.5,280.0"
"210.95227029072703,186.69636130105937","263.5,280.0"
"210.95227029072703,186.69636130105937","263.5,280.0"
"-272.2114163982792,0.15023746406622962","-274.0,0.0"
"-265.53298651204364,1.0952505732308282","-274.0,0.0"
"-265.18094748329435,1.2370885598555788","-274.0,0.0"
"-265.53298651204364,1.0952505732308282","-274.0,0.0"
"-272.3927854222903,0.1289777388940152","-274.0,0.0"
"158.3824229800848,157.14393313305482","-274.0,0.0"
"-213.92617346046745,14.516154605925294","-274.0,0.0"
"-262.94929232503875,1.6237493685505342","-274.0,0.0"
"-211.78695563329984,14.48722770347922","-274.0,0.0"
"-271.4482652911439,0.22896909266232512","-274.0,0.0"
"-270.1189385374972,0.4127948862410449","-274.0,0.0"
"-268.3395923127505,0.6902869351113168","-274.0,0.0"
"-271.44826509175357,0.22896930453821085","-274.0,0.0"
"-271.44826509175357,0.22896930453821085","-274.0,0.0"
"-268.3395923127505,0.6902869351113168","-274.0,0.0"
"-268.3395923127505,0.6902869351113168","-274.0,0.0"
"-268.3395923127505,0.6902869351113168","-274.0,0.0"
"-271.44826509175357,0.22896930453821085","-274.0,0.0"
"-268.3395923127505,0.6902869351113168","-274.0,0.0"
"-271.44826509175357,0.22896930453821085","-274.0,0.0"
"-272.3217237009493,0.12817746662136642","-274.0,0.0"
"-272.78656198650845,0.09419803302721874","-274.0,0.0"
"-272.78656198650845,0.09419803302721874","-274.0,0.0"
"-272.41010243308574,0.13806138007159774","-274.0,0.0"
"-272.78656198650845,0.09419803302721874","-274.0,0.0"
"-272.78656198650845,0.09419803302721874","-274.0,0.0"
"-272.2114163982792,0.15023746406622962","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-271.6552814047185,0.18212990019475228","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-270.7781607899335,0.34280704888286095","-274.0,0.0"
"-271.79633706347863,0.20331021759490397","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-271.79633706347863,0.20331021759490397","-274.0,0.0"
"-211.61247656434716,13.212763643990911","-274.0,0.0"
"-267.32046732344486,0.8132283188195402","-274.0,0.0"
"-271.79633706347863,0.20331021759490397","-274.0,0.0"
"-272.27045358072354,0.13878227232985552","-274.0,0.0"
"-271.623546625414,0.19318233198173118","-274.0,0.0"
"-271.41840177353635,0.24030068494573698","-274.0,0.0"
"-269.22014226592927,0.5630948793755692","-274.0,0.0"
"-260.9652919853022,1.5785424764076197","-274.0,0.0"
"-266.35529054368675,1.0456810991025804","-274.0,0.0"
"-268.89966622609376,0.6208269183104562","-274.0,0.0"
"-269.220144461534,0.5630943450251493","-274.0,0.0"
"-271.41840177348575,0.2403006850042999","-274.0,0.0"
"-271.0036798785595,0.3066882431550795","-274.0,0.0"
"-271.7319590245877,0.1976933196808801","-274.0,0.0"
"-271.7319590245877,0.1976933196808801","-274.0,0.0"
"-273.14038991369,0.05513077820744883","-274.0,0.0"
"-190.25235514913675,18.14586685110953","-274.0,0.0"
"-265.7666582642598,1.0948207103127743","-274.0,0.0"
"-195.8862849622119,20.2750170573363","-274.0,0.0"
"-263.9703167407515,1.4471787487200345","-274.0,0.0"
"-271.41840177348575,0.2403006850042999","-274.0,0.0"
"-269.220144461534,0.5630943450251493","-274.0,0.0"
"-271.3614718242281,0.2113167260042701","-274.0,0.0"
"-270.7781607899335,0.34280704888286095","-274.0,0.0"
"-269.220144461534,0.5630943450251493","-274.0,0.0"
"-263.9703167407515,1.4471787487200345","-274.0,0.0"
"-265.9595156049134,1.0267764338580037","-274.0,0.0"
"-259.8628983114729,2.3608416124807263","-274.0,0.0"
"223.47818404952977,216.90262537686613","-274.0,0.0"
"-265.7666582642598,1.0948207103127743","-274.0,0.0"
"-265.9595156049134,1.0267764338580037","-274.0,0.0"
"-151.1110690284595,37.17385773325623","-274.0,0.0"
"-195.6579628065415,19.452212830287863","-274.0,0.0"
"-192.4333262999744,19.456964778046313","-274.0,0.0"
"-270.6957526306546,0.33917474861826236","-274.0,0.0"
"-195.6579628065415,19.452212830287863","-274.0,0.0"
"225.6090932276784,203.303902405416","-274.0,0.0"
"-270.6957526306546,0.33917474861826236","-274.0,0.0"
"-271.7319255676769,0.19769338888492882","-274.0,0.0"
"-265.7666582642598,1.0948207103127743","-274.0,0.0"
"-265.3749337423726,1.0766521036589438","-274.0,0.0"
"-269.220144461534,0.5630943450251493","-274.0,0.0"
"-271.41840177348575,0.2403006850042999","-274.0,0.0"
"-269.43517320715995,0.5009351423264548","-274.0,0.0"
"-270.4821675393497,0.3494255393217145","-274.0,0.0"
"-257.7925022931486,2.694611879391232","-274.0,0.0"
"-264.64614358131274,1.187315310700228","-274.0,0.0"
"-210.4637308554802,14.010310369982108","-274.0,0.0"
"-257.7925022931486,2.694611879391232","-274.0,0.0"
"-257.7925022931486,2.694611879391232","-274.0,0.0"
"-198.35897011681845,20.188078666858928","-274.0,0.0"
"-263.9433311584776,1.3858942033568837","-274.0,0.0"
"-263.3820669681431,1.3348873237390535","-274.0,0.0"
"-248.04426264994845,5.05467227607096","-274.0,0.0"
"-263.9433311584776,1.3858942033568837","-274.0,0.0"
"-263.9433311584776,1.3858942033568837","-274.0,0.0"
"-263.3820669681431,1.3348873237390535","-274.0,0.0"
"-257.7925022931486,2.694611879391232","-274.0,0.0"
"-267.6205401077781,0.7923313849760234","-274.0,0.0"
"-263.9433311584776,1.3858942033568837","-274.0,0.0"
"-269.43517320715995,0.5009351423264548","-274.0,0.0"
"-271.2411167759743,0.24294516238616382","-274.0,0.0"
"229.50917030497658,209.62286865412898","-274.0,0.0"
"-264.64614358131274,1.187315310700228","-274.0,0.0"
"184.98063945305694,190.06068849266012","-274.0,0.0"
"203.2391214650561,202.15951395381126","-274.0,0.0"
"-263.9433311584776,1.3858942033568837","-274.0,0.0"
"-270.4821675393497,0.3494255393217145","-274.0,0.0"
"-273.52626947935966,0.0256875129971319","-274.0,0.0"
"-220.1924285418395,12.493294843118747","-274.0,0.0"
"-220.1924285418395,12.493294843118747","-274.0,0.0"
"-220.19241383158487,12.49330421470495","-274.0,0.0"
"-220.19241383158487,12.49330421470495","-274.0,0.0"
"233.34114303065144,190.2621425496327","-274.0,0.0"
"208.67984290253662,195.92056487247464","-274.0,0.0"
"-168.12081484768714,-206.10290969299967","-274.0,0.0"
"-154.3834169976908,-192.60709756592405","-274.0,0.0"
"247.21705316843872,165.2333339905308","-274.0,0.0"
"129.1793363757606,66.62695913267089","-274.0,0.0"
"-185.022897916705,23.843548794151502","-274.0,0.0"
"-271.7128319648679,0.18247715206742043","-274.0,0.0"
"-268.04326351735585,0.7556982574193967","-274.0,0.0"
"-273.27913887750105,0.04164743160838835","-274.0,0.0"
"-271.6552814047185,0.18212990019475228","-274.0,0.0"
"-266.5381957610635,1.0036383089397987","-274.0,0.0"
"-266.5381957610635,1.0036383089397987","-274.0,0.0"
"-270.7781607899335,0.34280704888286095","-274.0,0.0"
"-270.918528863085,0.3376054132811106","-274.0,0.0"
"-272.7615153124376,0.09297494453749167","-274.0,0.0"
"-272.0235905307314,0.18287104103072238","-274.0,0.0"
"-267.4812537006401,0.880399811442885","-274.0,0.0"
"-269.07408620955266,0.5918563242407231","-274.0,0.0"
"-269.07408620955266,0.5918563242407231","-274.0,0.0"
"178.08280653582187,-27.7626621928066","263.5,0.0"
"186.89695316681173,-22.796102311462164","263.5,0.0"
"160.6595801387448,-35.89936976786703","263.5,0.0"
"214.36335443728603,-17.372012423351407","263.5,0.0"
"201.22239532449748,-22.204468933865428","263.5,0.0"
"201.22239532449748,-22.204468933865428","263.5,0.0"
"214.36335443728603,-17.372012423351407","263.5,0.0"
"160.6595801387448,-35.89936976786703","263.5,0.0"
"213.62225831957767,-17.14521097764373","263.5,0.0"
"212.88677180209197,-18.309357965365052","263.5,0.0"
"180.20577896316536,-22.891546921804547","263.5,0.0"
"184.98683529673144,-24.31978450063616","263.5,0.0"
"201.22239532449748,-22.204468933865428","263.5,0.0"
"212.8867534067831,-18.30936237424612","263.5,0.0"
"212.8867534067831,-18.30936237424612","263.5,0.0"
"213.62225831957767,-17.14521097764373","263.5,0.0"
"234.88980006013298,-40.322428464889526","263.5,0.0"
"242.2904732208117,-90.61636313423514","263.5,0.0"
"236.16817140116473,-24.015926752239466","263.5,0.0"
"245.61725467997894,-32.15557087212801","263.5,0.0"
"241.48114664560126,-13.325751708820462","263.5,0.0"
"244.17894239233283,-9.813191210851073","263.5,0.0"
"236.97740341693134,-9.07941759750247","263.5,0.0"
"218.42620687000453,-10.38139389269054","263.5,0.0"
"207.69089642661856,-9.871241511777043","263.5,0.0"
"186.95660832058638,-7.494174733757973","263.5,0.0"
"233.31171917536994,-9.680819563567638","263.5,0.0"
"233.6723512909375,-11.3784612249583","263.5,0.0"
"240.78591935119766,-16.768171314150095","263.5,0.0"
"233.6723512909375,-11.3784612249583","263.5,0.0"
"233.51420115942892,-11.653138039633632","263.5,0.0"
"239.32693049148656,-200.5363917723298","263.5,0.0"
"218.16876610112377,-73.25411795824766","263.5,0.0"
"200.75966830179095,-55.613025449216366","263.5,0.0"
"188.27638438192662,-32.789112858474255","263.5,0.0"
"188.27638438192662,-32.789112858474255","263.5,0.0"
"199.3390638717683,-32.9544546417892","263.5,0.0"
"205.53793786873575,-37.12961842864752","263.5,0.0"
"136.28042242547963,-45.44117436371744","263.5,0.0"
"155.39678463339806,-37.90695495158434","263.5,0.0"
"155.39674143947195,-37.90696716494858","263.5,0.0"
"108.88057606620714,-50.611449582502246","263.5,0.0"
"-19.31475719891023,-117.43347800942138","263.5,0.0"
"18.60605760558974,-96.2998447115533","263.5,0.0"
"155.39678463339806,-37.90695495158434","263.5,0.0"
"18.60605760558974,-96.2998447115533","263.5,0.0"
"108.8805679003708,-50.61145902983844","263.5,0.0"
"136.28042242547963,-45.44117436371744","263.5,0.0"
"111.49469814414624,-55.42697062436491","263.5,0.0"
"155.39678463339806,-37.90695495158434","263.5,0.0"
"155.39678463339806,-37.90695495158434","263.5,0.0"
"136.28042242547963,-45.44117436371744","263.5,0.0"
"199.3390638717683,-32.9544546417892","263.5,0.0"
"136.28042242547963,-45.44117436371744","263.5,0.0"
"172.01265597133897,-32.15276622772217","263.5,0.0"
"155.39678463339806,-37.90695495158434","263.5,0.0"
"188.27638438192662,-32.789112858474255","263.5,0.0"
"205.53793786873575,-37.12961842864752","263.5,0.0"
"199.3390638717683,-32.9544546417892","263.5,0.0"
"136.28042242547963,-45.44117436371744","263.5,0.0"
"199.3390638717683,-32.9544546417892","263.5,0.0"
"182.74701808346435,-30.110375482589006","263.5,0.0"
"-52.91781791963149,-130.71896819141693","263.5,0.0"
"-84.41152013558894,-153.40436584921554","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"107.54378344654106,-54.53157837036997","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"167.85668677161448,-33.820803452283144","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"81.66838018340059,-65.24220338929445","263.5,0.0"
"153.21482991660014,-37.43390849046409","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"153.21482962951995,-37.43390849046409","263.5,0.0"
"167.8566839862615,-33.82079990953207","263.5,0.0"
"176.5006007552147,-34.08587182685733","263.5,0.0"
"-89.97571441845503,-154.1317138148006","263.5,0.0"
"-38.484555984381586,-121.45956941274926","263.5,0.0"
"167.85668677161448,-33.820803452283144","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"138.4778467467986,-36.21474217250943","263.5,0.0"
"176.5006007552147,-34.08587182685733","263.5,0.0"
"153.21482991660014,-37.43390849046409","263.5,0.0"
"107.54378344654106,-54.53157837036997","263.5,0.0"
"169.51125802320894,-34.291190665215254","263.5,0.0"
"141.02776740095578,-39.68762371875346","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"159.17568479152396,-33.85898436047137","263.5,0.0"
"87.94584395480342,-59.53020986542106","263.5,0.0"
"168.3931979034096,-31.774313185364008","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"154.85452901013196,-37.70708035118878","263.5,0.0"
"139.53836480586324,-41.75960316695273","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"23.600681848358363,-87.94285484682769","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"87.94584395480342,-59.53020986542106","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"-19.68919631233439,-110.20144061557949","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"141.02776740095578,-39.68762371875346","263.5,0.0"
"159.17568479152396,-33.85898436047137","263.5,0.0"
"182.52775158791337,-32.99685825034976","263.5,0.0"
"154.85451937187463,-37.70708802714944","263.5,0.0"
"141.02776740095578,-39.68762371875346","263.5,0.0"
"60.01052033808082,-70.73937308974564","263.5,0.0"
"154.85452901013196,-37.70708035118878","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"-2.7408596319146454,-98.53789614746347","263.5,0.0"
"101.75072590005584,-50.71002361923456","263.5,0.0"
"159.17568479152396,-33.85898436047137","263.5,0.0"
"169.51125802320894,-34.291190665215254","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"60.01052033808082,-70.73937308974564","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"141.02776740095578,-39.68762371875346","263.5,0.0"
"154.85452901013196,-37.70708035118878","263.5,0.0"
"154.85452901013196,-37.70708035118878","263.5,0.0"
"196.0684972370509,-52.715854190289974","263.5,0.0"
"169.51125802320894,-34.291190665215254","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"101.75072590005584,-50.71002361923456","263.5,0.0"
"67.91108795511536,-65.83645503968","263.5,0.0"
"172.9293918919284,-31.821629993617535","263.5,0.0"
"141.02776740095578,-39.68762371875346","263.5,0.0"
"159.17568479152396,-33.85898436047137","263.5,0.0"
"169.51125802320894,-34.291190665215254","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"159.17568479152396,-33.85898436047137","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"186.56768541340716,-49.005895495414734","263.5,0.0"
"196.0684972370509,-52.715854190289974","263.5,0.0"
"224.86374728182273,-15.466416954994202","263.5,0.0"
"236.16816131121595,-24.015929251909256","263.5,0.0"
"227.69115166235133,-17.19292226433754","263.5,0.0"
"224.86374728182273,-15.466416954994202","263.5,0.0"
"166.4017354141688,-38.78569607064128","263.5,0.0"
"107.54378344654106,-54.53157837036997","263.5,0.0"
"123.58339341403916,-42.285640059039","263.5,0.0"
"97.45794431911781,-53.68484978657216","263.5,0.0"
"153.21482991660014,-37.43390849046409","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"50.72622171416879,-78.22426744922996","263.5,0.0"
"107.54378344654106,-54.53157837036997","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"134.03332095895894,-45.94022226333618","263.5,0.0"
"-38.484555984381586,-121.45956941274926","263.5,0.0"
"9.858908859547228,-98.01223410433158","263.5,0.0"
"176.5006007552147,-34.08587182685733","263.5,0.0"
"190.61699758190662,-40.6095857322216","263.5,0.0"
"167.85668677161448,-33.820803452283144","263.5,0.0"
"134.03332095895894,-45.94022226333618","263.5,0.0"
"167.85668677161448,-33.820803452283144","263.5,0.0"
"176.5006007552147,-34.08587182685733","263.5,0.0"
"179.18902421626262,-37.7774943895638","263.5,0.0"
"153.21482991660014,-37.43390849046409","263.5,0.0"
"216.24521154467948,-102.98751725256443","263.5,0.0"
"179.18902421626262,-37.7774943895638","263.5,0.0"
"153.21482991660014,-37.43390849046409","263.5,0.0"
"190.61699758190662,-40.6095857322216","263.5,0.0"
"130.01314736320637,-45.736984664574265","263.5,0.0"
"222.38286263798364,-125.35447116568685","263.5,0.0"
"9.858908859547228,-98.01223410433158","263.5,0.0"
"87.94584395480342,-59.53020986542106","263.5,0.0"
"244.4581376106944,-259.72132985666394","263.5,0.0"
"101.75067677418701,-50.7100430065766","263.5,0.0"
"23.60069901915267,-87.94284504465759","263.5,0.0"
"60.01052033808082,-70.73937308974564","263.5,0.0"
"23.600681848358363,-87.94285484682769","263.5,0.0"
"-19.68919631233439,-110.20144061557949","263.5,0.0"
"-127.65922387994942,-175.28443855774822","263.5,0.0"
"-95.36339471867541,-154.17636783851776","263.5,0.0"
"63.462038992438465,-59.21328331064433","263.5,0.0"
"113.54159645305481,-49.78840102162212","263.5,0.0"
"101.75072590005584,-50.71002361923456","263.5,0.0"
"23.600681848358363,-87.94285484682769","263.5,0.0"
"-173.74966232287989,-215.24382878749748","-274.0,-317.0"
"-147.2607595959562,-195.04791579733137","-274.0,-317.0"
"-67.06352942099329,-138.11843466502614","-274.0,-317.0"
"-15.30410122149624,-106.7762443991378","-274.0,-317.0"
"-160.90205994412827,-198.62828351688222","-274.0,-317.0"
"-164.72318488531891,-202.41769302952162","-274.0,-317.0"
"-118.77902434999123,-163.50777739752084","-274.0,-317.0"
