ans,label
"-273.1849060058594,276.8355407714844","-274.0,280.0"
"-274.0042419433594,259.2352600097656","-274.0,280.0"
"-273.1849060058594,276.39666748046875","-274.0,280.0"
"-276.665771484375,289.93572998046875","-274.0,280.0"
"-273.1849060058594,276.39666748046875","-274.0,280.0"
"-276.665771484375,276.0270690917969","-274.0,280.0"
"-276.665771484375,276.0270690917969","-274.0,280.0"
"-276.665771484375,276.0270690917969","-274.0,280.0"
"-276.665771484375,276.0270690917969","-274.0,280.0"
"-270.7705993652344,276.0270690917969","-274.0,280.0"
"-274.71282958984375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.0270690917969","-274.0,280.0"
"-275.12109375,276.5314025878906","-274.0,280.0"
"-274.60455322265625,276.56060791015625","-274.0,280.0"
"-271.1788635253906,276.5314025878906","-274.0,280.0"
"-276.665771484375,262.8551940917969","-274.0,280.0"
"-276.665771484375,276.5314025878906","-274.0,280.0"
"-276.665771484375,266.3038024902344","-274.0,280.0"
"-276.665771484375,302.5123291015625","-274.0,280.0"
"-271.1788635253906,276.5314025878906","-274.0,280.0"
"-271.1788635253906,276.5314025878906","-274.0,280.0"
"-275.12109375,276.5314025878906","-274.0,280.0"
"-276.665771484375,276.5314025878906","-274.0,280.0"
"-276.665771484375,276.5314025878906","-274.0,280.0"
"-276.665771484375,262.8551940917969","-274.0,280.0"
"-276.665771484375,262.8551940917969","-274.0,280.0"
"-276.665771484375,262.8551940917969","-274.0,280.0"
"193.53399658203125,208.00320434570312","263.5,280.0"
"136.4127960205078,182.37728881835938","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"147.64178466796875,147.29705810546875","263.5,280.0"
"246.09780883789062,141.95541381835938","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"147.33460998535156,163.02069091796875","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"235.5186309814453,205.16104125976562","263.5,280.0"
"235.5186309814453,205.16104125976562","263.5,280.0"
"182.9444580078125,182.37728881835938","263.5,280.0"
"147.64178466796875,147.29705810546875","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"136.4127960205078,182.37728881835938","263.5,280.0"
"211.58673095703125,209.53936767578125","263.5,280.0"
"148.5496063232422,-50.313472747802734","263.5,280.0"
"211.89390563964844,209.83303833007812","263.5,280.0"
"-5.655740261077881,-81.38957214355469","263.5,280.0"
"136.1056365966797,182.0836181640625","263.5,280.0"
"181.32150268554688,122.80388641357422","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"156.7288818359375,162.21290588378906","263.5,280.0"
"59.86167526245117,162.50657653808594","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"59.86167526245117,162.50657653808594","263.5,280.0"
"173.2525634765625,125.34082794189453","263.5,280.0"
"59.86167526245117,162.50657653808594","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"219.6658477783203,153.39620971679688","263.5,280.0"
"131.97459411621094,107.08025360107422","263.5,280.0"
"-110.37531280517578,-21.217239379882812","263.5,280.0"
"173.2525634765625,125.34082794189453","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"181.32150268554688,122.80388641357422","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"156.7288818359375,162.21290588378906","263.5,280.0"
"196.22671508789062,169.61622619628906","263.5,280.0"
"256.90338134765625,-271.4080505371094","263.5,280.0"
"205.8773651123047,178.3026123046875","263.5,280.0"
"239.74774169921875,181.03392028808594","263.5,280.0"
"239.74774169921875,181.03392028808594","263.5,280.0"
"239.74774169921875,181.03392028808594","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"183.1682891845703,117.82832336425781","263.5,280.0"
"239.74774169921875,181.03392028808594","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"27.370201110839844,-5.127535343170166","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"224.87782287597656,139.44366455078125","263.5,280.0"
"239.74774169921875,181.03392028808594","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"129.51004028320312,86.49851989746094","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"221.1406707763672,185.7059326171875","263.5,280.0"
"84.99517822265625,70.77488708496094","263.5,280.0"
"109.2379379272461,103.08123779296875","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"101.68843841552734,122.96715545654297","263.5,280.0"
"94.28256225585938,118.80486297607422","263.5,280.0"
"272.6857604980469,215.11285400390625","263.5,280.0"
"196.37132263183594,197.9814453125","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"196.37132263183594,156.3911895751953","263.5,280.0"
"196.37132263183594,197.9814453125","263.5,280.0"
"196.37132263183594,197.9814453125","263.5,280.0"
"-141.79566955566406,-142.2045135498047","263.5,280.0"
"196.37132263183594,156.3911895751953","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"134.824951171875,134.77584838867188","263.5,280.0"
"229.82858276367188,215.11285400390625","263.5,280.0"
"196.37132263183594,197.9814453125","263.5,280.0"
"94.28256225585938,118.80486297607422","263.5,280.0"
"261.4332275390625,-206.14581298828125","263.5,280.0"
"202.90829467773438,169.3225555419922","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"176.80117797851562,125.34082794189453","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"138.6561737060547,122.80388641357422","263.5,280.0"
"182.51617431640625,122.80388641357422","263.5,280.0"
"240.1519775390625,126.9661636352539","263.5,280.0"
"133.1692657470703,107.08025360107422","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"220.8605194091797,153.39620971679688","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"220.8605194091797,153.39620971679688","263.5,280.0"
"220.8605194091797,153.39620971679688","263.5,280.0"
"197.42138671875,169.61622619628906","263.5,280.0"
"278.496337890625,135.29660034179688","263.5,280.0"
"200.04701232910156,195.54380798339844","263.5,280.0"
"236.3415985107422,202.65345764160156","263.5,280.0"
"239.3384552001953,197.9814453125","263.5,280.0"
"236.3415985107422,202.65345764160156","263.5,280.0"
"236.3415985107422,202.65345764160156","263.5,280.0"
"115.75094604492188,103.08123779296875","263.5,280.0"
"197.62892150878906,134.77584838867188","263.5,280.0"
"200.04701232910156,195.54380798339844","263.5,280.0"
"236.3415985107422,202.65345764160156","263.5,280.0"
"200.04701232910156,195.54380798339844","263.5,280.0"
"197.62892150878906,134.77584838867188","263.5,280.0"
"197.62892150878906,134.77584838867188","263.5,280.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-242.2067413330078,1.6549596786499023","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-269.32281494140625,1.6549596786499023","-274.0,0.0"
"24.340057373046875,136.11502075195312","-274.0,0.0"
"-174.50045776367188,34.14177322387695","-274.0,0.0"
"-274.2373046875,1.6549596786499023","-274.0,0.0"
"-174.50045776367188,34.14177322387695","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-274.2373046875,1.6549596786499023","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-279.5621337890625,1.3612823486328125","-274.0,0.0"
"-270.5616455078125,10.640045166015625","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-271.4259948730469,6.7714338302612305","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-264.04864501953125,10.640045166015625","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-264.9129943847656,6.7714338302612305","-274.0,0.0"
"-268.3331298828125,6.7714338302612305","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-268.3331298828125,6.7714338302612305","-274.0,0.0"
"-88.90106201171875,51.4705810546875","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-268.3331298828125,6.7714338302612305","-274.0,0.0"
"-264.04864501953125,6.477756500244141","-274.0,0.0"
"-263.2413330078125,4.719732284545898","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-241.39190673828125,0.8511209487915039","-274.0,0.0"
"-221.10592651367188,4.719732284545898","-274.0,0.0"
"-225.88595581054688,0.8511209487915039","-274.0,0.0"
"-244.5524444580078,-5.215854167938232","-274.0,0.0"
"-241.39190673828125,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-225.88595581054688,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-258.3268127441406,0.5574436187744141","-274.0,0.0"
"-98.2152099609375,34.52305603027344","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-48.594425201416016,30.36076545715332","-274.0,0.0"
"-257.91650390625,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-241.39190673828125,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,4.719732284545898","-274.0,0.0"
"-264.9129943847656,6.7714338302612305","-274.0,0.0"
"-241.39190673828125,0.8511209487915039","-274.0,0.0"
"-257.91650390625,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-244.5524444580078,-5.215854167938232","-274.0,0.0"
"211.2021942138672,178.59628295898438","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-43.26959228515625,30.654443740844727","-274.0,0.0"
"-48.594425201416016,30.36076545715332","-274.0,0.0"
"-48.594425201416016,34.52305603027344","-274.0,0.0"
"-257.91650390625,0.8511209487915039","-274.0,0.0"
"-48.594425201416016,30.36076545715332","-274.0,0.0"
"183.1682891845703,139.44366455078125","-274.0,0.0"
"-257.91650390625,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-263.2413330078125,4.719732284545898","-274.0,0.0"
"-241.39190673828125,0.8511209487915039","-274.0,0.0"
"-263.2413330078125,0.5574436187744141","-274.0,0.0"
"-274.2373046875,1.6549596786499023","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-279.0870056152344,5.523571014404297","-274.0,0.0"
"-155.1976776123047,38.30405807495117","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-150.3479766845703,34.43545150756836","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-279.0870056152344,5.523571014404297","-274.0,0.0"
"-242.2067413330078,1.6549596786499023","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-279.0870056152344,5.523571014404297","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-257.7126770019531,1.6549596786499023","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-274.2373046875,1.6549596786499023","-274.0,0.0"
"-279.0870056152344,5.523571014404297","-274.0,0.0"
"225.03158569335938,163.57077026367188","-274.0,0.0"
"-279.0870056152344,5.523571014404297","-274.0,0.0"
"136.4127960205078,182.37728881835938","-274.0,0.0"
"182.9444580078125,182.37728881835938","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-274.5444641113281,1.3612823486328125","-274.0,0.0"
"-274.1725158691406,12.657299995422363","-274.0,0.0"
"-150.6551513671875,34.14177322387695","-274.0,0.0"
"-150.6551513671875,34.14177322387695","-274.0,0.0"
"-150.6551513671875,34.14177322387695","-274.0,0.0"
"-150.6551513671875,34.14177322387695","-274.0,0.0"
"197.42138671875,169.61622619628906","-274.0,0.0"
"149.0178680419922,79.74452209472656","-274.0,0.0"
"-53.52006149291992,-146.36679077148438","-274.0,0.0"
"-152.30296325683594,-226.05831909179688","-274.0,0.0"
"315.8447570800781,174.99026489257812","-274.0,0.0"
"-9.826791763305664,-98.94906616210938","-274.0,0.0"
"72.69023895263672,47.957427978515625","-274.0,0.0"
"-265.3358154296875,5.6333417892456055","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-260.4212951660156,5.6333417892456055","-274.0,0.0"
"-264.04864501953125,10.640045166015625","-274.0,0.0"
"-268.3331298828125,6.7714338302612305","-274.0,0.0"
"-268.3331298828125,6.7714338302612305","-274.0,0.0"
"-264.9129943847656,6.7714338302612305","-274.0,0.0"
"-264.45343017578125,6.7714338302612305","-274.0,0.0"
"-270.5616455078125,6.477756500244141","-274.0,0.0"
"-271.4259948730469,6.7714338302612305","-274.0,0.0"
"-271.4259948730469,6.7714338302612305","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"-274.84613037109375,6.7714338302612305","-274.0,0.0"
"190.16949462890625,-23.21658706665039","263.5,0.0"
"190.16949462890625,-23.21658706665039","263.5,0.0"
"169.10914611816406,-31.179935455322266","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"193.75607299804688,-20.420909881591797","263.5,0.0"
"193.75607299804688,-20.420909881591797","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"169.10914611816406,-31.179935455322266","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"190.16949462890625,-23.21658706665039","263.5,0.0"
"190.16949462890625,-23.21658706665039","263.5,0.0"
"193.75607299804688,-20.420909881591797","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"206.2755889892578,-12.457561492919922","263.5,0.0"
"249.92225646972656,-9.622615814208984","263.5,0.0"
"244.93553161621094,-90.1644058227539","263.5,0.0"
"241.35459899902344,-9.622615814208984","263.5,0.0"
"191.8902587890625,-131.1363067626953","263.5,0.0"
"180.8006591796875,-50.594520568847656","263.5,0.0"
"176.2581329345703,-50.594520568847656","263.5,0.0"
"176.2581329345703,-51.39485168457031","263.5,0.0"
"135.69253540039062,-53.42946243286133","263.5,0.0"
"135.69253540039062,-53.42946243286133","263.5,0.0"
"65.35562896728516,-53.42946243286133","263.5,0.0"
"189.5539093017578,-56.003265380859375","263.5,0.0"
"241.35459899902344,-10.42294979095459","263.5,0.0"
"235.3749237060547,-9.622615814208984","263.5,0.0"
"241.35459899902344,-10.42294979095459","263.5,0.0"
"235.3749237060547,-15.031364440917969","263.5,0.0"
"217.0010986328125,-194.75819396972656","263.5,0.0"
"203.59466552734375,-150.7884979248047","263.5,0.0"
"203.59466552734375,-150.7884979248047","263.5,0.0"
"203.59466552734375,-42.639137268066406","263.5,0.0"
"203.59466552734375,-42.639137268066406","263.5,0.0"
"218.46458435058594,-42.639137268066406","263.5,0.0"
"212.4849090576172,-65.23682403564453","263.5,0.0"
"128.0086669921875,-70.6263656616211","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"34.93838882446289,-62.66301727294922","263.5,0.0"
"-3.2956466674804688,-70.6263656616211","263.5,0.0"
"-9.275324821472168,-70.6263656616211","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"-9.275324821472168,-70.6263656616211","263.5,0.0"
"34.93838882446289,-62.66301727294922","263.5,0.0"
"128.0086669921875,-70.6263656616211","263.5,0.0"
"113.13875579833984,-70.6263656616211","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"128.0086669921875,-70.6263656616211","263.5,0.0"
"218.46458435058594,-42.639137268066406","263.5,0.0"
"128.0086669921875,-70.6263656616211","263.5,0.0"
"153.19451904296875,-62.66301727294922","263.5,0.0"
"122.02899169921875,-70.6263656616211","263.5,0.0"
"203.59466552734375,-42.639137268066406","263.5,0.0"
"212.4849090576172,-65.23682403564453","263.5,0.0"
"218.46458435058594,-42.639137268066406","263.5,0.0"
"128.0086669921875,-70.6263656616211","263.5,0.0"
"218.46458435058594,-42.639137268066406","263.5,0.0"
"153.19451904296875,-62.66301727294922","263.5,0.0"
"-34.50858688354492,-89.95450592041016","263.5,0.0"
"-18.165569305419922,-70.6263656616211","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"-77.2009506225586,-130.94024658203125","263.5,0.0"
"-77.2009506225586,-130.94024658203125","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"-25.25819206237793,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"224.93455505371094,-46.87042236328125","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"171.42984008789062,-56.241825103759766","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"26.703981399536133,-64.2051773071289","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"26.703981399536133,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"224.36463928222656,-46.87042236328125","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"80.93663787841797,-62.17326354980469","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"224.93455505371094,-46.87042236328125","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"216.84228515625,-36.21794509887695","263.5,0.0"
"213.689697265625,-83.88990020751953","263.5,0.0"
"224.93455505371094,-46.87042236328125","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"171.42984008789062,-56.241825103759766","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"224.93455505371094,-46.87042236328125","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"155.1720733642578,-56.241825103759766","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"213.689697265625,-55.31231689453125","263.5,0.0"
"213.689697265625,-83.88990020751953","263.5,0.0"
"230.8675537109375,-10.42294979095459","263.5,0.0"
"241.35459899902344,-9.622615814208984","263.5,0.0"
"249.92225646972656,-15.031364440917969","263.5,0.0"
"230.8675537109375,-10.42294979095459","263.5,0.0"
"162.25595092773438,-101.10163879394531","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"-25.25819206237793,-121.12551879882812","263.5,0.0"
"-25.25819206237793,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"162.25595092773438,-101.10163879394531","263.5,0.0"
"-77.2009506225586,-130.94024658203125","263.5,0.0"
"-46.429969787597656,-129.0888671875","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"162.25595092773438,-123.69932556152344","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"162.25595092773438,-101.10163879394531","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"162.25595092773438,-101.10163879394531","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"199.29998779296875,-139.23890686035156","263.5,0.0"
"162.25595092773438,-101.10163879394531","263.5,0.0"
"72.75595092773438,-121.12551879882812","263.5,0.0"
"162.25595092773438,-123.69932556152344","263.5,0.0"
"71.80003356933594,-129.0888671875","263.5,0.0"
"199.29998779296875,-139.23890686035156","263.5,0.0"
"-46.429969787597656,-129.0888671875","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
"261.4332275390625,-234.723388671875","263.5,0.0"
"112.43111419677734,-56.241825103759766","263.5,0.0"
"26.703981399536133,-64.2051773071289","263.5,0.0"
"123.02369689941406,-64.2051773071289","263.5,0.0"
