ans,label
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000456907344,279.999994713879","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000154514346,279.9990569183669","-274.0,280.0"
"-274.00000000198446,279.9999999977041","-274.0,280.0"
"-274.0000000224206,279.9999999740608","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000040995,279.9999999995257","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000307,279.9999999999964","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000076453813,279.99978561164085","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"225.34265094525261,218.06031126389632","263.5,280.0"
"22.236054201876414,124.65618154443382","263.5,280.0"
"225.0236819464012,240.4828831077948","263.5,280.0"
"182.24950924403402,187.80128903816694","263.5,280.0"
"196.24256152710586,172.51950015788316","263.5,280.0"
"218.77283528032558,236.33016406524166","263.5,280.0"
"181.0089168256818,184.28467836647178","263.5,280.0"
"225.0236819464012,240.4828831077948","263.5,280.0"
"218.77283528032558,236.33016406524166","263.5,280.0"
"229.33487016731942,236.86973940449934","263.5,280.0"
"229.33487016731942,236.86973940449934","263.5,280.0"
"33.21473044613958,131.57920870691305","263.5,280.0"
"180.81216606268845,185.28088976823892","263.5,280.0"
"225.0236819464012,240.4828831077948","263.5,280.0"
"218.77283528032558,236.33016406524166","263.5,280.0"
"22.236054201876414,124.65618154443382","263.5,280.0"
"229.43345580433447,241.7496436412507","263.5,280.0"
"57.20318942886661,-88.46823945571668","263.5,280.0"
"218.77283528032558,236.33016406524166","263.5,280.0"
"-52.83896583792739,-78.44602944826329","263.5,280.0"
"44.38752282654059,130.23651555394827","263.5,280.0"
"161.15692164233315,119.33710044767759","263.5,280.0"
"234.2863615396045,229.61148468970168","263.5,280.0"
"122.50249740121762,159.20971753653066","263.5,280.0"
"-60.461000811094436,86.40792099500959","263.5,280.0"
"234.2863615396045,229.61148468970168","263.5,280.0"
"-60.461000811094436,86.40792099500959","263.5,280.0"
"207.6578486786848,172.29315316566317","263.5,280.0"
"-60.461000811094436,86.40792099500959","263.5,280.0"
"213.30689613331924,226.68553118221462","263.5,280.0"
"251.4231041797998,205.24623213948598","263.5,280.0"
"109.30914264355306,88.93215996314393","263.5,280.0"
"-106.06650585687748,56.72805590675853","263.5,280.0"
"207.6578486786848,172.29315316566317","263.5,280.0"
"213.30689613331924,226.68553118221462","263.5,280.0"
"161.15692164233315,119.33710044767759","263.5,280.0"
"234.2863615396045,229.61148468970168","263.5,280.0"
"213.30689613331924,226.68553118221462","263.5,280.0"
"122.50249740121762,159.20971753653066","263.5,280.0"
"234.2863615396045,229.61148468970168","263.5,280.0"
"232.9320216900669,-277.12829503789544","263.5,280.0"
"216.52068756736116,187.6065981486463","263.5,280.0"
"229.73529971026073,194.6603596890418","263.5,280.0"
"229.73529971026073,194.6603596890418","263.5,280.0"
"229.73529971026073,194.6603596890418","263.5,280.0"
"229.42860050501713,215.14576775057685","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"210.8381269469537,149.14500014288933","263.5,280.0"
"229.73529971026073,194.6603596890418","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"79.94503177291335,105.5459233897127","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"227.15052686291892,180.6894117283082","263.5,280.0"
"229.73529971026073,194.6603596890418","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"81.91767723363591,54.98729529546108","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"228.2233338535898,218.40307330088763","263.5,280.0"
"35.44439605635307,14.612531028968078","263.5,280.0"
"203.7056704034676,192.79558931939755","263.5,280.0"
"248.603284433137,241.1974341178991","263.5,280.0"
"191.75543950006613,159.40118164782325","263.5,280.0"
"206.82989090174033,192.68158291147301","263.5,280.0"
"242.56103646983502,217.55142796806103","263.5,280.0"
"235.63503770006218,213.7224055635388","263.5,280.0"
"246.77575713743954,238.41200992863196","263.5,280.0"
"221.7759325250163,191.85297428491504","263.5,280.0"
"235.63503770006218,213.7224055635388","263.5,280.0"
"235.63503770006218,213.7224055635388","263.5,280.0"
"-189.2515057296696,-235.13189410974155","263.5,280.0"
"221.7759325250163,191.85297428491504","263.5,280.0"
"246.77575713743954,238.41200992863196","263.5,280.0"
"248.603284433137,241.1974341178991","263.5,280.0"
"246.77575713743954,238.41200992863196","263.5,280.0"
"108.57252731232438,95.19072703481652","263.5,280.0"
"248.603284433137,241.1974341178991","263.5,280.0"
"235.63503770006218,213.7224055635388","263.5,280.0"
"206.82989090174033,192.68158291147301","263.5,280.0"
"215.9335463810712,-175.06877295672894","263.5,280.0"
"253.05590289127713,185.0156788643717","263.5,280.0"
"232.65477750608807,206.9284530260884","263.5,280.0"
"247.78296312601947,175.91752886668337","263.5,280.0"
"201.53504178741787,189.24379828287783","263.5,280.0"
"232.65477750608807,206.9284530260884","263.5,280.0"
"247.22458872831976,199.42903424474025","263.5,280.0"
"247.22458872831976,199.42903424474025","263.5,280.0"
"135.49501242999122,87.92216663227191","263.5,280.0"
"175.65528003501277,117.13291391896564","263.5,280.0"
"234.14998684037346,143.12187246066605","263.5,280.0"
"66.2781943934533,31.521382114646258","263.5,280.0"
"232.65477750608807,206.9284530260884","263.5,280.0"
"247.22458872831976,199.42903424474025","263.5,280.0"
"255.48691141998597,173.45862237250094","263.5,280.0"
"247.22458872831976,199.42903424474025","263.5,280.0"
"255.48691141998597,173.45862237250094","263.5,280.0"
"255.48691141998597,173.45862237250094","263.5,280.0"
"201.53504178741787,189.24379828287783","263.5,280.0"
"258.52952902067614,160.30074766258122","263.5,280.0"
"233.25218511010098,211.034012772805","263.5,280.0"
"239.929362697148,217.03671065903018","263.5,280.0"
"237.31096900902412,199.85198242241313","263.5,280.0"
"239.929362697148,217.03671065903018","263.5,280.0"
"241.03038411891703,220.93098379607","263.5,280.0"
"149.36406996704864,122.98018859074728","263.5,280.0"
"201.46919244627497,141.4367514935584","263.5,280.0"
"233.25218511010098,211.034012772805","263.5,280.0"
"239.929362697148,217.03671065903018","263.5,280.0"
"233.25218511010098,211.034012772805","263.5,280.0"
"201.46919244627497,141.4367514935584","263.5,280.0"
"201.46919244627497,141.4367514935584","263.5,280.0"
"-273.42969117916994,0.004668108919836433","-274.0,0.0"
"-270.97672325725034,0.14532783480030886","-274.0,0.0"
"-268.25948632619304,0.26633539914759297","-274.0,0.0"
"-270.97672325725034,0.14532783480030886","-274.0,0.0"
"-273.3362533313607,0.007331051541912603","-274.0,0.0"
"68.86212217417324,104.71540638571423","-274.0,0.0"
"-228.93281307138227,8.434367923063746","-274.0,0.0"
"-269.4124554201104,0.2947629582845934","-274.0,0.0"
"-220.78401725009144,9.716105229333152","-274.0,0.0"
"-273.20382946360075,0.01422727981370886","-274.0,0.0"
"-272.5160687438083,0.038536436131752616","-274.0,0.0"
"-271.48277430695447,0.08415040222114811","-274.0,0.0"
"-273.20382946360075,0.01422727981370886","-274.0,0.0"
"-273.20382946360075,0.01422727981370886","-274.0,0.0"
"-271.48277430695447,0.08415040222114811","-274.0,0.0"
"-271.48277430695447,0.08415040222114811","-274.0,0.0"
"-271.48277430695447,0.08415040222114811","-274.0,0.0"
"-273.20382946360075,0.01422727981370886","-274.0,0.0"
"-271.48277430695447,0.08415040222114811","-274.0,0.0"
"-273.20382946360075,0.01422727981370886","-274.0,0.0"
"-273.8490420474791,0.0005052668739712746","-274.0,0.0"
"-273.86526252977364,0.00040955993704022003","-274.0,0.0"
"-273.86526252977364,0.00040955993704022003","-274.0,0.0"
"-273.80528518801236,0.0007040797484479978","-274.0,0.0"
"-273.86526252977364,0.00040955993704022003","-274.0,0.0"
"-273.86526252977364,0.00040955993704022003","-274.0,0.0"
"-273.42969117916994,0.004668108919836433","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-273.4866939493471,0.0034379305872322685","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-272.6475046639647,0.018307005245925323","-274.0,0.0"
"-273.2049072251465,0.007928929129644824","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-273.2049072251465,0.007928929129644824","-274.0,0.0"
"-171.39735489621557,14.488405320269976","-274.0,0.0"
"-270.24839865296593,0.11453198033450285","-274.0,0.0"
"-273.2049072251465,0.007928929129644824","-274.0,0.0"
"-273.49875067661264,0.0037714804881817388","-274.0,0.0"
"-273.22478705187,0.00973892983611302","-274.0,0.0"
"-273.08925828225483,0.013856812340099056","-274.0,0.0"
"-271.5713237995307,0.06128388658943784","-274.0,0.0"
"-268.450452213714,0.19188229699548032","-274.0,0.0"
"-268.53806638358526,0.1990166418603252","-274.0,0.0"
"-268.9276574124858,0.1066950317067068","-274.0,0.0"
"-271.5713237995307,0.06128388658943784","-274.0,0.0"
"-273.08925828225483,0.013856812340099056","-274.0,0.0"
"-272.15595248078233,0.026059583824269872","-274.0,0.0"
"-273.2563733016621,0.009984778815454343","-274.0,0.0"
"-273.2563733016621,0.009984778815454343","-274.0,0.0"
"-273.7502940454707,0.0013681469429138726","-274.0,0.0"
"-186.57289415070022,11.752407448554095","-274.0,0.0"
"-268.94330625688946,0.2427105343331064","-274.0,0.0"
"-131.55500325534786,30.145293255346587","-274.0,0.0"
"-267.02899143071625,0.3976552582049919","-274.0,0.0"
"-273.08925828225483,0.013856812340099056","-274.0,0.0"
"-271.5713237995307,0.06128388658943784","-274.0,0.0"
"-273.1382779998758,0.010607815595997439","-274.0,0.0"
"-272.6475046639647,0.018307005245925323","-274.0,0.0"
"-271.5713237995307,0.06128388658943784","-274.0,0.0"
"-267.02899143071625,0.3976552582049919","-274.0,0.0"
"-269.4407633334363,0.20296726797888454","-274.0,0.0"
"-257.94310484442184,0.8445569831347939","-274.0,0.0"
"208.35841002758025,197.0798438550337","-274.0,0.0"
"-268.94330625688946,0.2427105343331064","-274.0,0.0"
"-269.4407633334363,0.20296726797888454","-274.0,0.0"
"-60.5372020062091,57.342157104551916","-274.0,0.0"
"-112.69570647854266,33.47514286358319","-274.0,0.0"
"-112.96524219442858,31.376095685487144","-274.0,0.0"
"-272.6299661283851,0.025769130596906997","-274.0,0.0"
"-112.69570647854266,33.47514286358319","-274.0,0.0"
"220.37676493505933,163.5813620547633","-274.0,0.0"
"-272.6299661283851,0.025769130596906997","-274.0,0.0"
"-273.2563733016621,0.009984778815454343","-274.0,0.0"
"-268.94330625688946,0.2427105343331064","-274.0,0.0"
"-269.05801126440383,0.2158093924119484","-274.0,0.0"
"-271.5713237995307,0.06128388658943784","-274.0,0.0"
"-273.08925828225483,0.013856812340099056","-274.0,0.0"
"-272.5457368799309,0.04640392951257155","-274.0,0.0"
"-272.9761425254334,0.02715307691880886","-274.0,0.0"
"-267.40673681067506,0.6119545771504704","-274.0,0.0"
"-271.33836381504295,0.14984854417463112","-274.0,0.0"
"-237.54721315117075,6.830305273742056","-274.0,0.0"
"-267.40673681067506,0.6119545771504704","-274.0,0.0"
"-267.40673681067506,0.6119545771504704","-274.0,0.0"
"-231.60747326227033,10.069866809607902","-274.0,0.0"
"-271.0680584559888,0.19348519345924586","-274.0,0.0"
"-270.71594232907324,0.17941612796492734","-274.0,0.0"
"-258.5461744163507,1.903731089740404","-274.0,0.0"
"-271.0680584559888,0.19348519345924586","-274.0,0.0"
"-271.0680584559888,0.19348519345924586","-274.0,0.0"
"-270.71594232907324,0.17941612796492734","-274.0,0.0"
"-267.40673681067506,0.6119545771504704","-274.0,0.0"
"-271.5525051196999,0.09669011984175668","-274.0,0.0"
"-271.0680584559888,0.19348519345924586","-274.0,0.0"
"-272.5457368799309,0.04640392951257155","-274.0,0.0"
"-273.1906168180722,0.017080129104506625","-274.0,0.0"
"218.78441200464113,219.21236920498995","-274.0,0.0"
"-271.33836381504295,0.14984854417463112","-274.0,0.0"
"10.654502514500564,121.54782028121917","-274.0,0.0"
"33.21473044613958,131.57920870691305","-274.0,0.0"
"-271.0680584559888,0.19348519345924586","-274.0,0.0"
"-272.9761425254334,0.02715307691880886","-274.0,0.0"
"-273.81980907835174,0.000894072829098494","-274.0,0.0"
"-247.10388590469654,5.404025309300096","-274.0,0.0"
"-247.10388590469654,5.404025309300096","-274.0,0.0"
"-247.10388590469654,5.404025309300096","-274.0,0.0"
"-247.10388590469654,5.404025309300096","-274.0,0.0"
"252.88576209857274,173.72452853982395","-274.0,0.0"
"246.54127325285262,259.8065091100265","-274.0,0.0"
"-118.69704338832526,-161.41372656950261","-274.0,0.0"
"-158.2968061266365,-205.94566134132037","-274.0,0.0"
"259.78147359902346,152.74470119523403","-274.0,0.0"
"-45.91635892277509,-90.27385433871223","-274.0,0.0"
"-61.47619422521575,48.47070940491085","-274.0,0.0"
"-273.33169250736216,0.006414288379648525","-274.0,0.0"
"-271.5564228147621,0.05820843324545155","-274.0,0.0"
"-273.86100071386386,0.0004628391976331768","-274.0,0.0"
"-273.4866939493471,0.0034379305872322685","-274.0,0.0"
"-269.43469281071805,0.16351683168527487","-274.0,0.0"
"-269.43469281071805,0.16351683168527487","-274.0,0.0"
"-272.6475046639647,0.018307005245925323","-274.0,0.0"
"-273.3525346581668,0.004829778443083077","-274.0,0.0"
"-273.7948747484092,0.0008280217360780301","-274.0,0.0"
"-273.63387386735445,0.002018022416964721","-274.0,0.0"
"-272.1638637662488,0.03586052193962863","-274.0,0.0"
"-272.6542246420431,0.021325300452496032","-274.0,0.0"
"-272.6542246420431,0.021325300452496032","-274.0,0.0"
"180.58009826557827,-36.807086389511824","263.5,0.0"
"209.57516375715204,-27.68337357416749","263.5,0.0"
"156.83385449743946,-47.06821554643102","263.5,0.0"
"223.4497702869994,-22.61932323873043","263.5,0.0"
"185.4979643118313,-36.153833833755925","263.5,0.0"
"185.4979643118313,-36.153833833755925","263.5,0.0"
"223.4497702869994,-22.61932323873043","263.5,0.0"
"156.83385449743946,-47.06821554643102","263.5,0.0"
"213.5104340746184,-25.077947753481567","263.5,0.0"
"228.0815435427212,-23.230903670191765","263.5,0.0"
"208.1727896236116,-29.566962704062462","263.5,0.0"
"200.5453919482825,-29.84118836466223","263.5,0.0"
"185.4979643118313,-36.153833833755925","263.5,0.0"
"228.0815435427212,-23.230903670191765","263.5,0.0"
"228.0815435427212,-23.230903670191765","263.5,0.0"
"213.5104340746184,-25.077947753481567","263.5,0.0"
"241.7863849127898,-24.42823315784335","263.5,0.0"
"239.5820013959019,-38.37423471547663","263.5,0.0"
"234.643077786488,-20.132806945592165","263.5,0.0"
"241.34264806783176,-27.55826017819345","263.5,0.0"
"236.4504472925546,-18.504962677136064","263.5,0.0"
"239.09896559580557,-14.430982606485486","263.5,0.0"
"230.2536559712098,-17.07478662999347","263.5,0.0"
"218.40683539278325,-22.136275101453066","263.5,0.0"
"228.67662103027578,-18.477112591266632","263.5,0.0"
"232.72850784504772,-17.190913594327867","263.5,0.0"
"228.1043964402961,-19.093682976439595","263.5,0.0"
"228.09089549935743,-18.353947214782238","263.5,0.0"
"239.84587572846067,-16.597645096480846","263.5,0.0"
"228.09089549935743,-18.353947214782238","263.5,0.0"
"230.3021994346982,-17.83388007665053","263.5,0.0"
"198.81670394912362,-206.06374701857567","263.5,0.0"
"146.13824765384197,-114.08691030740738","263.5,0.0"
"124.3925673160702,-80.28114350140095","263.5,0.0"
"81.4218388767913,-54.52650452405214","263.5,0.0"
"81.4218388767913,-54.52650452405214","263.5,0.0"
"88.8445018446073,-57.93616184592247","263.5,0.0"
"98.05759645439684,-63.60038661211729","263.5,0.0"
"28.238494367338717,-63.532779309898615","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"-58.12162689818069,-58.36324837990105","263.5,0.0"
"-115.05040433985414,-153.66098069644067","263.5,0.0"
"-72.75813360372558,-112.93187783053145","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"-72.75813360372558,-112.93187783053145","263.5,0.0"
"-58.12162689818069,-58.36324837990105","263.5,0.0"
"28.238494367338717,-63.532779309898615","263.5,0.0"
"0.2014984809793532,-77.28122389223427","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"28.238494367338717,-63.532779309898615","263.5,0.0"
"88.8445018446073,-57.93616184592247","263.5,0.0"
"28.238494367338717,-63.532779309898615","263.5,0.0"
"54.01579365041107,-54.16305610910058","263.5,0.0"
"47.92591325659305,-56.76317239552736","263.5,0.0"
"81.4218388767913,-54.52650452405214","263.5,0.0"
"98.05759645439684,-63.60038661211729","263.5,0.0"
"88.8445018446073,-57.93616184592247","263.5,0.0"
"28.238494367338717,-63.532779309898615","263.5,0.0"
"88.8445018446073,-57.93616184592247","263.5,0.0"
"30.8871537912637,-55.16953328251839","263.5,0.0"
"-156.9186984129483,-160.66317562083714","263.5,0.0"
"-143.5958686704107,-185.724902732356","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"42.16274666786194,-68.08337342645973","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"-3.4375557620078325,-59.48969393223524","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"39.40692502935417,-72.3081698184833","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"-3.4375557620078325,-59.48969393223524","263.5,0.0"
"-19.114561220165342,-53.77574037015438","263.5,0.0"
"-103.74431296106195,-158.09885885042604","263.5,0.0"
"-67.7579579257872,-118.21130054118112","263.5,0.0"
"-3.4375557620078325,-59.48969393223524","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"-48.2576902480796,-50.35357564687729","263.5,0.0"
"-19.114561220165342,-53.77574037015438","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"42.16274666786194,-68.08337342645973","263.5,0.0"
"183.79527165513719,-36.98873007111251","263.5,0.0"
"165.37139133544406,-41.67918870039284","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"179.41832965402864,-38.687167244032025","263.5,0.0"
"112.06731843773741,-54.10927562369034","263.5,0.0"
"185.78606578486506,-39.59118268638849","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"170.7503084038035,-37.97155212238431","263.5,0.0"
"156.2147439859109,-38.63011805340648","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"64.40923899080371,-70.42787999752909","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"112.06731843773741,-54.10927562369034","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"16.520825576561037,-80.59675322507974","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"165.37139133544406,-41.67918870039284","263.5,0.0"
"179.41832965402864,-38.687167244032025","263.5,0.0"
"193.64413272112142,-37.453441083431244","263.5,0.0"
"170.7503084038035,-37.97155212238431","263.5,0.0"
"165.37139133544406,-41.67918870039284","263.5,0.0"
"74.91155256290222,-58.87661206210032","263.5,0.0"
"170.7503084038035,-37.97155212238431","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"70.84672776371008,-72.40107108606026","263.5,0.0"
"146.44398760815966,-48.092695746570826","263.5,0.0"
"179.41832965402864,-38.687167244032025","263.5,0.0"
"183.79527165513719,-36.98873007111251","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"74.91155256290222,-58.87661206210032","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"165.37139133544406,-41.67918870039284","263.5,0.0"
"170.7503084038035,-37.97155212238431","263.5,0.0"
"170.7503084038035,-37.97155212238431","263.5,0.0"
"205.28806885099038,-66.42041457816958","263.5,0.0"
"183.79527165513719,-36.98873007111251","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"146.44398760815966,-48.092695746570826","263.5,0.0"
"113.82034963910701,-57.482242417521775","263.5,0.0"
"189.170054604474,-43.14959113672376","263.5,0.0"
"165.37139133544406,-41.67918870039284","263.5,0.0"
"179.41832965402864,-38.687167244032025","263.5,0.0"
"183.79527165513719,-36.98873007111251","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"179.41832965402864,-38.687167244032025","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"201.53014744492248,-63.92837008833885","263.5,0.0"
"205.28806885099038,-66.42041457816958","263.5,0.0"
"217.9470572831924,-22.851134795695543","263.5,0.0"
"234.643077786488,-20.132806945592165","263.5,0.0"
"230.3422340084362,-19.927372451871634","263.5,0.0"
"217.9470572831924,-22.851134795695543","263.5,0.0"
"90.2973983255215,-54.90559345856309","263.5,0.0"
"42.16274666786194,-68.08337342645973","263.5,0.0"
"-34.737817803397775,-57.71661712601781","263.5,0.0"
"-6.900986980181187,-69.31708068214357","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"34.64784592716023,-73.43405764643103","263.5,0.0"
"42.16274666786194,-68.08337342645973","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"95.71945291431621,-50.90871044434607","263.5,0.0"
"-67.7579579257872,-118.21130054118112","263.5,0.0"
"-3.750617058482021,-89.24302370753139","263.5,0.0"
"-19.114561220165342,-53.77574037015438","263.5,0.0"
"67.34592699352652,-62.28746630996466","263.5,0.0"
"-3.4375557620078325,-59.48969393223524","263.5,0.0"
"95.71945291431621,-50.90871044434607","263.5,0.0"
"-3.4375557620078325,-59.48969393223524","263.5,0.0"
"-19.114561220165342,-53.77574037015438","263.5,0.0"
"79.0370025569573,-57.815080020576715","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"145.07291544042528,-114.02225477993488","263.5,0.0"
"79.0370025569573,-57.815080020576715","263.5,0.0"
"25.35566866211593,-63.31461854279041","263.5,0.0"
"67.34592699352652,-62.28746630996466","263.5,0.0"
"36.15484653785825,-65.86871309019625","263.5,0.0"
"144.3379897158593,-138.9503181129694","263.5,0.0"
"-3.750617058482021,-89.24302370753139","263.5,0.0"
"112.06731843773741,-54.10927562369034","263.5,0.0"
"243.03000717540272,-249.28916509635746","263.5,0.0"
"146.44398760815966,-48.092695746570826","263.5,0.0"
"64.40923899080371,-70.42787999752909","263.5,0.0"
"74.91155256290222,-58.87661206210032","263.5,0.0"
"64.40923899080371,-70.42787999752909","263.5,0.0"
"16.520825576561037,-80.59675322507974","263.5,0.0"
"-60.104162665207696,-109.964735472764","263.5,0.0"
"-49.37793856015196,-107.99353145586792","263.5,0.0"
"153.39016876212554,-45.22047657892108","263.5,0.0"
"141.46286572213285,-47.90865787258372","263.5,0.0"
"146.44398760815966,-48.092695746570826","263.5,0.0"
"64.40923899080371,-70.42787999752909","263.5,0.0"
"-202.2596124792526,-237.9630920978052","-274.0,-317.0"
"-168.07942016910238,-210.54709651702433","-274.0,-317.0"
"-1.0848599495366216,-102.01861887681298","-274.0,-317.0"
"50.13746796059422,-80.12383803166449","-274.0,-317.0"
"-107.87238536220684,-147.8278437028348","-274.0,-317.0"
"-122.21493988097791,-161.51965699544235","-274.0,-317.0"
"-104.37793885263818,-141.0523907335446","-274.0,-317.0"
"-78.71373256777042,-111.32784337323756","-274.0,-317.0"
"-164.6152346347617,-198.4931156617513","-274.0,-317.0"
"-93.5458011282135,-126.04808266803593","-274.0,-317.0"
"-31.00566679368785,-141.8614627296629","-274.0,-317.0"
"-27.75314766943484,-137.65671855185064","-274.0,-317.0"
