ans,label
"-274.00000000000125,279.9999999999985","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000768650534,279.999706434798","-274.0,280.0"
"-274.00000117569016,279.9999986397979","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000034,279.9999999999996","-274.0,280.0"
"-274.000002913014,279.9999966298323","-274.0,280.0"
"-273.9999103127308,279.99284058086937","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000133616084,279.9999984541496","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000000002777,279.9999999996787","-274.0,280.0"
"-273.5386826497936,279.8371931541341","-274.0,280.0"
"-273.99967682773274,279.9438485418343","-274.0,280.0"
"-273.99961289524157,279.98320301664614","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-273.34029997961443,279.7659722561086","-274.0,280.0"
"-274.0000000000129,279.99999999998505","-274.0,280.0"
"-274.0000009104714,279.99999894664415","-274.0,280.0"
"-273.9999924509774,279.99908346456607","-274.0,280.0"
"-274.0000111300178,279.8811718144068","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000273,279.9999999999968","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000001194,279.9999999999862","-274.0,280.0"
"-274.0000008665658,279.9988601685422","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.0000000024047,279.9999999972179","-274.0,280.0"
"-273.9999862890839,279.99780965576076","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-273.99998685248227,279.3609612224701","-274.0,280.0"
"-273.9998565662542,279.90642782988476","-274.0,280.0"
"-274.00000000000324,279.99999999999625","-274.0,280.0"
"-274.00000000000665,279.99999999999227","-274.0,280.0"
"-267.37483415747556,122.61411210088409","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000017,279.9999999999998","-274.0,280.0"
"-274.0,280.0","-274.0,280.0"
"-274.00000000000034,279.99999999999966","-274.0,280.0"
"-274.0000073881824,279.99999145235813","-274.0,280.0"
"-273.99999466636007,279.999935002706","-274.0,280.0"
"-274.0000000001006,279.9999999998836","-274.0,280.0"
"-274.00000635772244,279.99999264452117","-274.0,280.0"
"233.20472124451953,231.8020292764304","263.5,280.0"
"105.01435582677732,163.97760489685606","263.5,280.0"
"233.53755068946248,243.87275956845224","263.5,280.0"
"175.08217493271786,176.16269353240023","263.5,280.0"
"213.64533044163545,195.63828312870464","263.5,280.0"
"222.45962879055332,233.78395939487746","263.5,280.0"
"185.49561274607004,186.00189729445628","263.5,280.0"
"233.53755068946248,243.87275956845224","263.5,280.0"
"222.45962879055332,233.78395939487746","263.5,280.0"
"241.45855106246836,245.19930187485625","263.5,280.0"
"241.45855106246836,245.19930187485625","263.5,280.0"
"130.0865369168605,176.56043597569806","263.5,280.0"
"184.32020315870068,185.44586596802765","263.5,280.0"
"233.53755068946248,243.87275956845224","263.5,280.0"
"222.45962879055332,233.78395939487746","263.5,280.0"
"105.01435582677732,163.97760489685606","263.5,280.0"
"240.79228957209398,249.0836040835111","263.5,280.0"
"104.52002789528342,-52.84096983028576","263.5,280.0"
"222.45962879055332,233.78395939487746","263.5,280.0"
"-12.667633605684387,-36.42525842325995","263.5,280.0"
"149.23469964721335,185.4623742885342","263.5,280.0"
"181.068276346723,161.52621017813362","263.5,280.0"
"235.41587204554435,242.2685328891439","263.5,280.0"
"173.12489060900407,193.87818647164386","263.5,280.0"
"45.50349391506461,132.85180981326266","263.5,280.0"
"235.41587433026962,242.26852874786164","263.5,280.0"
"45.50346972249099,132.8517906834022","263.5,280.0"
"228.9391608032729,209.4453735925017","263.5,280.0"
"45.50346972249099,132.8517906834022","263.5,280.0"
"215.86663017901992,225.26117525437076","263.5,280.0"
"249.92058411172547,236.05366789911204","263.5,280.0"
"189.49286381428647,188.65595687851237","263.5,280.0"
"8.76195437205024,97.78592579578981","263.5,280.0"
"228.9391608032729,209.4453735925017","263.5,280.0"
"215.86663017901992,225.26117525437076","263.5,280.0"
"181.068276346723,161.52621017813362","263.5,280.0"
"235.41587204554435,242.2685328891439","263.5,280.0"
"215.86663017901992,225.26117525437076","263.5,280.0"
"173.12489060900407,193.87818647164386","263.5,280.0"
"235.41587204554435,242.2685328891439","263.5,280.0"
"247.8317071783822,-278.75015835464","263.5,280.0"
"194.6190131881267,199.27293410634593","263.5,280.0"
"228.80163427888692,220.0125430977132","263.5,280.0"
"228.80163427888692,220.0125430977132","263.5,280.0"
"228.80163427888692,220.0125430977132","263.5,280.0"
"223.14598344569094,225.7237373951357","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"202.15511368212174,174.150807775266","263.5,280.0"
"228.80163427888692,220.0125430977132","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"143.9980896890047,148.24779714166652","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"225.0928817426393,208.12178329583548","263.5,280.0"
"228.80163427888692,220.0125430977132","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"107.40291957107547,90.03342342699762","263.5,280.0"
"218.38289833319868,220.6197246567608","263.5,280.0"
"218.3828917595747,220.61971420778718","263.5,280.0"
"83.21962073820214,70.91666749879732","263.5,280.0"
"66.0385238849467,47.990946114292456","263.5,280.0"
"221.76977437093956,217.48880127831217","263.5,280.0"
"81.88196961945505,48.047049586253706","263.5,280.0"
"82.01982237938137,61.892096859977755","263.5,280.0"
"228.07306195589626,199.64635859710688","263.5,280.0"
"219.9476408324117,205.99816263015964","263.5,280.0"
"228.49549647739877,224.4600517795152","263.5,280.0"
"214.7555177868635,195.25533207907574","263.5,280.0"
"219.9476408324117,205.99816263015964","263.5,280.0"
"219.9476408324117,205.99816263015964","263.5,280.0"
"-163.54664220000268,-209.9689351185807","263.5,280.0"
"214.7555177868635,195.25533207907574","263.5,280.0"
"228.49549647739877,224.4600517795152","263.5,280.0"
"221.76977437093956,217.48880127831217","263.5,280.0"
"228.49549647739877,224.4600517795152","263.5,280.0"
"146.6874238376331,132.6048221004312","263.5,280.0"
"221.76977437093956,217.48880127831217","263.5,280.0"
"219.9476408324117,205.99816263015964","263.5,280.0"
"82.01982237938137,61.892096859977755","263.5,280.0"
"257.3803068031848,-229.8518080706708","263.5,280.0"
"248.77132139133028,232.0957727589266","263.5,280.0"
"212.30374401664085,215.2789049214989","263.5,280.0"
"250.38658226553252,208.28815838742776","263.5,280.0"
"167.67593895886603,165.7636942767931","263.5,280.0"
"212.30374401664085,215.2789049214989","263.5,280.0"
"237.76776638191222,237.71207121231419","263.5,280.0"
"237.76776638191222,237.71207121231419","263.5,280.0"
"175.28056873466176,152.80782532900594","263.5,280.0"
"186.53830332992038,152.44819218472912","263.5,280.0"
"254.28111249563608,186.0820887049431","263.5,280.0"
"103.01109321245895,91.64230370863515","263.5,280.0"
"212.30374401664085,215.2789049214989","263.5,280.0"
"237.76776638191222,237.71207121231419","263.5,280.0"
"254.31561271556257,210.57527755145384","263.5,280.0"
"237.76776638191222,237.71207121231419","263.5,280.0"
"254.31561271556257,210.57527755145384","263.5,280.0"
"254.31561271556257,210.57527755145384","263.5,280.0"
"167.67593895886603,165.7636942767931","263.5,280.0"
"258.21995784418414,196.93510122999032","263.5,280.0"
"229.6177276142007,221.95176569687465","263.5,280.0"
"216.73070540356275,205.0442488673434","263.5,280.0"
"221.65436964359833,199.03359888109844","263.5,280.0"
"216.73070540356275,205.0442488673434","263.5,280.0"
"207.54138557743863,195.77408015128458","263.5,280.0"
"15.916951061110012,-11.429108739132062","263.5,280.0"
"200.47164314558904,164.79573497592355","263.5,280.0"
"229.6177276142007,221.95176569687465","263.5,280.0"
"216.73070540356275,205.0442488673434","263.5,280.0"
"229.6177276142007,221.95176569687465","263.5,280.0"
"200.47164314558904,164.79573497592355","263.5,280.0"
"200.47164314558904,164.79573497592355","263.5,280.0"
"-272.777692564155,0.05019809115894702","-274.0,0.0"
"-270.68340268289046,0.25367276764285407","-274.0,0.0"
"-253.37746031655206,2.126341304572634","-274.0,0.0"
"-270.68340268289046,0.25367276764285407","-274.0,0.0"
"-271.72899626991455,0.10740044066727705","-274.0,0.0"
"83.65085414027635,121.92268175661593","-274.0,0.0"
"-202.6354240919536,17.5724674656376","-274.0,0.0"
"-267.92923834031876,0.6121483707779589","-274.0,0.0"
"-159.89929539005243,30.4880641252239","-274.0,0.0"
"-273.207492650838,0.029002753706386386","-274.0,0.0"
"-271.29266583437504,0.14446104190778897","-274.0,0.0"
"-267.7470649536847,0.462850677825827","-274.0,0.0"
"-273.2074926506978,0.02900275386856066","-274.0,0.0"
"-273.2074926506978,0.02900275386856066","-274.0,0.0"
"-267.7470649536847,0.462850677825827","-274.0,0.0"
"-267.7470649536847,0.462850677825827","-274.0,0.0"
"-267.7470649536847,0.462850677825827","-274.0,0.0"
"-273.2074926506978,0.02900275386856066","-274.0,0.0"
"-267.7470649536847,0.462850677825827","-274.0,0.0"
"-273.2074926506978,0.02900275386856066","-274.0,0.0"
"-273.7106483522434,0.012791407087183515","-274.0,0.0"
"-273.1090414715485,0.0470970908481263","-274.0,0.0"
"-273.1090414715485,0.0470970908481263","-274.0,0.0"
"-272.7848549268885,0.06422265976418373","-274.0,0.0"
"-273.1090414715485,0.0470970908481263","-274.0,0.0"
"-273.1090414715485,0.0470970908481263","-274.0,0.0"
"-272.777692564155,0.05019809115894702","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-273.1720428685028,0.026344272447580863","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-269.39685182875394,0.30101846484899397","-274.0,0.0"
"-271.8035249718956,0.1071768500483472","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-271.8035249718956,0.1071768500483472","-274.0,0.0"
"-48.06150939387953,61.85057532895735","-274.0,0.0"
"-267.93489818540513,0.5254002655462955","-274.0,0.0"
"-271.8035249718956,0.1071768500483472","-274.0,0.0"
"-273.1252962517523,0.03272395948616946","-274.0,0.0"
"-273.252519019885,0.02627120380951453","-274.0,0.0"
"-272.6422327738013,0.05699737629753088","-274.0,0.0"
"-267.48370873877116,0.47803134585274165","-274.0,0.0"
"-270.2587529711261,0.23246032493156576","-274.0,0.0"
"-253.83829311905538,2.1648257987872057","-274.0,0.0"
"-192.1162583778496,7.422204745816998","-274.0,0.0"
"-267.48371021023354,0.47803134469950237","-274.0,0.0"
"-272.6422321415134,0.05699742712616285","-274.0,0.0"
"-255.1538050290037,1.3372666622744873","-274.0,0.0"
"-273.1226715608229,0.03282284045188533","-274.0,0.0"
"-273.1226715608229,0.03282284045188533","-274.0,0.0"
"-273.56855786394897,0.016087544968874212","-274.0,0.0"
"-200.8005734228218,14.231654704524772","-274.0,0.0"
"-269.5532720990595,0.36725421579978956","-274.0,0.0"
"-158.01848786675146,30.449585871345334","-274.0,0.0"
"-266.75326985376546,0.7387002585905975","-274.0,0.0"
"-272.6422321415134,0.05699742712616285","-274.0,0.0"
"-267.48371021023354,0.47803134469950237","-274.0,0.0"
"-273.29424130594606,0.02438870450284014","-274.0,0.0"
"-269.39685182875394,0.30101846484899397","-274.0,0.0"
"-267.48371021023354,0.47803134469950237","-274.0,0.0"
"-266.75326985376546,0.7387002585905975","-274.0,0.0"
"-269.80857630186756,0.3339698816089367","-274.0,0.0"
"-194.44859147569514,10.518657608248759","-274.0,0.0"
"206.9779545986894,218.63943229707365","-274.0,0.0"
"-269.5532720990595,0.36725421579978956","-274.0,0.0"
"-269.80857630186756,0.3339698816089367","-274.0,0.0"
"-20.84597413231677,88.307143779326","-274.0,0.0"
"-82.86240119358263,55.9020466128859","-274.0,0.0"
"-74.62962630387938,57.48920740601716","-274.0,0.0"
"-271.30346977357294,0.14009952587912267","-274.0,0.0"
"-82.86240119358263,55.9020466128859","-274.0,0.0"
"216.7738321407087,191.7445707943698","-274.0,0.0"
"-271.30346982725496,0.14009946883561497","-274.0,0.0"
"-273.1226715508548,0.03282283026554467","-274.0,0.0"
"-269.5532720990595,0.36725421579978956","-274.0,0.0"
"-267.979256946175,0.5508805365583385","-274.0,0.0"
"-267.48371021023354,0.47803134469950237","-274.0,0.0"
"-272.6422321415134,0.05699742712616285","-274.0,0.0"
"-270.9579870926908,0.17402609143869086","-274.0,0.0"
"-272.5380843621613,0.06540156847128742","-274.0,0.0"
"-261.4284187293083,1.6453704680870942","-274.0,0.0"
"-270.08342086248365,0.3483556445876843","-274.0,0.0"
"-170.1434701828107,28.073359840750527","-274.0,0.0"
"-261.4284187293083,1.6453704680870942","-274.0,0.0"
"-261.4284187293083,1.6453704680870942","-274.0,0.0"
"-192.68726518376934,23.550824962512706","-274.0,0.0"
"-270.58851692209987,0.2850878947826345","-274.0,0.0"
"-269.86243359326716,0.37324929402808493","-274.0,0.0"
"-241.26054910931816,5.591547323598206","-274.0,0.0"
"-270.58851692209987,0.2850878947826345","-274.0,0.0"
"-270.58851692209987,0.2850878947826345","-274.0,0.0"
"-269.86243359326716,0.37324929402808493","-274.0,0.0"
"-261.4284187293083,1.6453704680870942","-274.0,0.0"
"-266.0497736255252,0.6138150114720702","-274.0,0.0"
"-270.58851692209987,0.2850878947826345","-274.0,0.0"
"-270.9579870926908,0.17402609143869086","-274.0,0.0"
"-273.1605411939621,0.03480361474346694","-274.0,0.0"
"235.31194686705567,231.34859237748606","-274.0,0.0"
"-270.08342086248365,0.3483556445876843","-274.0,0.0"
"74.32527690413554,150.87746164099372","-274.0,0.0"
"130.0865369168605,176.56043597569806","-274.0,0.0"
"-270.58851692209987,0.2850878947826345","-274.0,0.0"
"-272.5380843621613,0.06540156847128742","-274.0,0.0"
"-273.48800602591336,0.06470964038311067","-274.0,0.0"
"-219.22299330007718,13.716485658072997","-274.0,0.0"
"-219.22299330007718,13.716485658072997","-274.0,0.0"
"-219.22304743085988,13.716475078923395","-274.0,0.0"
"-219.22304743085988,13.716475078923395","-274.0,0.0"
"241.03424674759844,221.58605797208656","-274.0,0.0"
"212.76538023647936,217.60258648836134","-274.0,0.0"
"-158.9204244435241,-200.28410590341082","-274.0,0.0"
"-117.155604628133,-161.7822676395008","-274.0,0.0"
"259.91022962433726,184.37508288307617","-274.0,0.0"
"-41.08211166609908,-70.55771618981089","-274.0,0.0"
"-92.89022792879405,51.20653895898431","-274.0,0.0"
"-273.2018043886296,0.02704805954356715","-274.0,0.0"
"-267.9758533428528,0.5403237936993719","-274.0,0.0"
"-273.8031165220433,0.005963341576272541","-274.0,0.0"
"-273.1720428685028,0.026344272447580863","-274.0,0.0"
"-266.1184412556511,0.7774521885989998","-274.0,0.0"
"-266.1184412556511,0.7774521885989998","-274.0,0.0"
"-269.39685182875394,0.30101846484899397","-274.0,0.0"
"-271.0534508366753,0.17533372216297494","-274.0,0.0"
"-273.1971431481662,0.03497027219692228","-274.0,0.0"
"-272.2055544318805,0.09273502356253971","-274.0,0.0"
"-267.71682665073,0.6000979482707862","-274.0,0.0"
"-269.8525091654508,0.3318957267406404","-274.0,0.0"
"-269.8525091654508,0.3318957267406404","-274.0,0.0"
"185.76394858116691,-25.108493614010513","263.5,0.0"
"206.0582921095338,-12.637681432068348","263.5,0.0"
"153.5415088525915,-39.11137569160201","263.5,0.0"
"224.89125463448,-10.559970961883664","263.5,0.0"
"223.27869574890246,-15.106646664440632","263.5,0.0"
"223.27869574890246,-15.106646664440632","263.5,0.0"
"224.89125463448,-10.559970961883664","263.5,0.0"
"153.5415088525915,-39.11137569160201","263.5,0.0"
"225.01097264151394,-12.270703000482172","263.5,0.0"
"226.0107582209239,-9.430181466974318","263.5,0.0"
"202.0160315707035,-13.565305608324707","263.5,0.0"
"209.05658465526358,-14.250531532801688","263.5,0.0"
"223.27869574890246,-15.106646664440632","263.5,0.0"
"226.01075668185513,-9.430179902352393","263.5,0.0"
"226.01075668185513,-9.430179902352393","263.5,0.0"
"225.01097544852018,-12.270696972962469","263.5,0.0"
"244.4599880363603,-7.7423376915976405","263.5,0.0"
"246.54298045432733,-10.415034292265773","263.5,0.0"
"244.2315672922232,-7.9134387681260705","263.5,0.0"
"237.778385710335,-46.11713861115277","263.5,0.0"
"231.83787114862935,-15.290092963725328","263.5,0.0"
"243.41928741704032,-9.565138753503561","263.5,0.0"
"242.83382913652076,-7.2947664184030145","263.5,0.0"
"231.14061519146708,-8.317211066372693","263.5,0.0"
"239.36119452377534,-6.855705919675529","263.5,0.0"
"241.99360205912762,-6.490697950590402","263.5,0.0"
"229.83730822652433,-8.660104347392917","263.5,0.0"
"240.5596959317627,-8.078756710048765","263.5,0.0"
"239.57359994146827,-9.548478253185749","263.5,0.0"
"240.5596959317627,-8.078756710048765","263.5,0.0"
"236.35330875264117,-8.785480658523738","263.5,0.0"
"231.21934218658134,-195.21529665403068","263.5,0.0"
"206.76733211567625,-102.9877622127533","263.5,0.0"
"208.57498333370313,-55.190452449023724","263.5,0.0"
"172.75388598814607,-39.01472791284323","263.5,0.0"
"172.75388598814607,-39.01472791284323","263.5,0.0"
"177.56013290164992,-40.51566352695227","263.5,0.0"
"166.70520123839378,-38.38702533394098","263.5,0.0"
"120.01994644314982,-40.29698006995022","263.5,0.0"
"142.8007496955106,-36.30735041387379","263.5,0.0"
"142.8007482230896,-36.307348642498255","263.5,0.0"
"3.6401764415204525,-44.96310851722956","263.5,0.0"
"-23.015509621589445,-86.98177578137256","263.5,0.0"
"58.9071217388846,-63.612156950403005","263.5,0.0"
"142.8007496955106,-36.30735041387379","263.5,0.0"
"58.9071217388846,-63.612156950403005","263.5,0.0"
"3.6401748415082693,-44.96310674585402","263.5,0.0"
"120.01994644314982,-40.29698006995022","263.5,0.0"
"86.79256961517967,-45.186322094872594","263.5,0.0"
"142.8007496955106,-36.30735041387379","263.5,0.0"
"142.8007496955106,-36.30735041387379","263.5,0.0"
"120.01994644314982,-40.29698006995022","263.5,0.0"
"177.56013290164992,-40.51566352695227","263.5,0.0"
"120.01994644314982,-40.29698006995022","263.5,0.0"
"105.49203195725568,-41.09955297969282","263.5,0.0"
"142.8007496955106,-36.30735041387379","263.5,0.0"
"172.75388598814607,-39.01472791284323","263.5,0.0"
"166.70520123839378,-38.38702533394098","263.5,0.0"
"177.56013290164992,-40.51566352695227","263.5,0.0"
"120.01994644314982,-40.29698006995022","263.5,0.0"
"177.56013290164992,-40.51566352695227","263.5,0.0"
"53.59153672354296,-36.890059389173985","263.5,0.0"
"-98.88605867756996,-98.7438994969707","263.5,0.0"
"-71.95813426890527,-121.70101123914355","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"67.67709734849632,-50.92553190886974","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"-47.44340940611437,-65.16987628117204","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"69.14055554242805,-49.88745244033635","263.5,0.0"
"27.401858385419473,-63.81624585390091","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"27.401855028932914,-63.8162428624928","263.5,0.0"
"-47.4434053231962,-65.16988045349717","263.5,0.0"
"-64.47446778649464,-48.39226874709129","263.5,0.0"
"-8.864627441391349,-81.40713198902085","263.5,0.0"
"-72.67848182097077,-88.30658221663907","263.5,0.0"
"-47.44340940611437,-65.16987628117204","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"-105.54231218900532,-38.42770313844085","263.5,0.0"
"-64.47446778649464,-48.39226874709129","263.5,0.0"
"27.401858385419473,-63.81624585390091","263.5,0.0"
"67.67709734849632,-50.92553190886974","263.5,0.0"
"193.7413252412225,-26.932228518649936","263.5,0.0"
"162.15771599998698,-37.87399171106517","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"167.42833751201397,-34.7393341390416","263.5,0.0"
"146.3805487481295,-36.14020317234099","263.5,0.0"
"169.7024604754988,-32.54182848520577","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"196.48557882301975,-22.630930468440056","263.5,0.0"
"203.43856753892032,-17.793240442872047","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"104.87290219214628,-54.196207974338904","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"146.3805487481295,-36.14020317234099","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"83.60549810816883,-52.3840289611835","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"162.15771599998698,-37.87399171106517","263.5,0.0"
"167.42833751201397,-34.7393341390416","263.5,0.0"
"192.38212482596282,-27.896809622645378","263.5,0.0"
"196.4855798437493,-22.63093151152134","263.5,0.0"
"162.15771599998698,-37.87399171106517","263.5,0.0"
"147.98536274497746,-29.904572763480246","263.5,0.0"
"196.48557882301975,-22.630930468440056","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"107.89277814691013,-55.43745276425034","263.5,0.0"
"141.06557893613353,-44.05806122953072","263.5,0.0"
"167.42833751201397,-34.7393341390416","263.5,0.0"
"193.7413252412225,-26.932228518649936","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"147.98536274497746,-29.904572763480246","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"162.15771599998698,-37.87399171106517","263.5,0.0"
"196.48557882301975,-22.630930468440056","263.5,0.0"
"196.48557882301975,-22.630930468440056","263.5,0.0"
"229.95854573091492,-45.970581624656916","263.5,0.0"
"193.7413252412225,-26.932228518649936","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"141.06557893613353,-44.05806122953072","263.5,0.0"
"125.37275360387866,-50.442676187027246","263.5,0.0"
"174.07782592307194,-29.632028793916106","263.5,0.0"
"162.15771599998698,-37.87399171106517","263.5,0.0"
"167.42833751201397,-34.7393341390416","263.5,0.0"
"193.7413252412225,-26.932228518649936","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"167.42833751201397,-34.7393341390416","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"233.128236630233,-44.15770834311843","263.5,0.0"
"229.95854573091492,-45.970581624656916","263.5,0.0"
"238.93474579848044,-9.312537987716496","263.5,0.0"
"244.23156859747178,-7.913437188602984","263.5,0.0"
"236.99850733811945,-8.643111117184162","263.5,0.0"
"238.93474579848044,-9.312537987716496","263.5,0.0"
"133.92111478559673,-44.39220172166824","263.5,0.0"
"67.67709734849632,-50.92553190886974","263.5,0.0"
"-106.1361935029272,-58.272468499839306","263.5,0.0"
"-61.157140993047506,-74.58819393999875","263.5,0.0"
"27.401858385419473,-63.81624585390091","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"69.06118388730101,-49.39064488466829","263.5,0.0"
"67.67709734849632,-50.92553190886974","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"134.6528032219503,-32.96061182394624","263.5,0.0"
"-72.67848182097077,-88.30658221663907","263.5,0.0"
"43.792350470554084,-62.34393561258912","263.5,0.0"
"-64.47446778649464,-48.39226874709129","263.5,0.0"
"85.75009011756629,-53.012437999248505","263.5,0.0"
"-47.44340940611437,-65.16987628117204","263.5,0.0"
"134.6528032219503,-32.96061182394624","263.5,0.0"
"-47.44340940611437,-65.16987628117204","263.5,0.0"
"-64.47446778649464,-48.39226874709129","263.5,0.0"
"111.80293529015034,-49.85948620736599","263.5,0.0"
"27.401858385419473,-63.81624585390091","263.5,0.0"
"187.67896335106343,-142.66737842559814","263.5,0.0"
"111.80293529015034,-49.85948620736599","263.5,0.0"
"27.401858385419473,-63.81624585390091","263.5,0.0"
"85.75009011756629,-53.012437999248505","263.5,0.0"
"64.74946631956846,-54.41251130774617","263.5,0.0"
"145.9378908611834,-117.08085336536169","263.5,0.0"
"43.792350470554084,-62.34393561258912","263.5,0.0"
"146.3805487481295,-36.14020317234099","263.5,0.0"
"257.0266698136693,-258.9437794908881","263.5,0.0"
"141.06557970610447,-44.0580614162609","263.5,0.0"
"104.87292833995889,-54.196178648853675","263.5,0.0"
"147.98536274497746,-29.904572763480246","263.5,0.0"
"104.87290219214628,-54.196207974338904","263.5,0.0"
"83.60549810816883,-52.3840289611835","263.5,0.0"
"-13.558589208609192,-78.45043558365433","263.5,0.0"
"-10.581899988814257,-87.84538238303503","263.5,0.0"
"135.49080855905777,-40.518244076985866","263.5,0.0"
"152.78368344696355,-39.56212470680475","263.5,0.0"
"141.06557893613353,-44.05806122953072","263.5,0.0"
"104.87290219214628,-54.196207974338904","263.5,0.0"
"-109.8241939070067,-147.41166072398482","-274.0,-317.0"
"-90.6836270174972,-137.3602337547636","-274.0,-317.0"
"39.87851408764254,-71.14491748670116","-274.0,-317.0"
